site_num,date_local,pm_tot,site
124,2008-09-06,4.7,queens
124,2008-09-07,5.4,queens
124,2008-09-08,9.8,queens
124,2008-09-09,10.3,queens
124,2008-09-10,3.9,queens
124,2008-09-11,4.4,queens
124,2008-09-12,5.7,queens
124,2008-09-13,10.7,queens
124,2008-09-14,18.9,queens
124,2008-09-15,5.3,queens
124,2008-09-16,3.5,queens
124,2008-09-17,10,queens
124,2008-09-18,7.2,queens
124,2008-09-19,4.3,queens
124,2008-09-20,6.5,queens
124,2008-09-21,15.2,queens
124,2008-09-22,13.9,queens
124,2008-09-23,5.6,queens
124,2008-09-24,6,queens
124,2008-09-25,4.9,queens
124,2008-09-26,2.1,queens
124,2008-09-27,3,queens
124,2008-09-28,4.9,queens
124,2008-09-29,7.7,queens
124,2008-09-30,6.5,queens
124,2008-10-01,11.8,queens
124,2008-10-02,4.9,queens
124,2008-10-03,7.4,queens
124,2008-10-04,7.1,queens
124,2008-10-05,14,queens
124,2008-10-06,3.6,queens
124,2008-10-07,7,queens
124,2008-10-08,13,queens
124,2008-10-09,16.1,queens
124,2008-10-10,10.9,queens
124,2008-10-11,5.4,queens
124,2008-10-12,6.9,queens
124,2008-10-13,14,queens
124,2008-10-14,7.4,queens
124,2008-10-15,9.1,queens
124,2008-10-16,11.6,queens
124,2008-10-17,3.3,queens
124,2008-10-18,2.9,queens
124,2008-10-19,3.1,queens
124,2008-10-20,6.5,queens
124,2008-10-21,8.7,queens
124,2008-10-22,2.2,queens
124,2008-10-23,6.4,queens
124,2008-10-24,12.5,queens
124,2008-10-25,4.5,queens
124,2008-10-26,7.9,queens
124,2008-10-27,12.3,queens
124,2008-10-28,3.3,queens
124,2008-10-29,3.4,queens
124,2008-10-30,4.1,queens
124,2008-10-31,11.2,queens
124,2008-11-01,14.3,queens
124,2008-11-02,5,queens
124,2008-11-03,9.2,queens
124,2008-11-04,12.9,queens
124,2008-11-05,8.3,queens
124,2008-11-06,2.1,queens
124,2008-11-07,9.2,queens
124,2008-11-08,13.3,queens
124,2008-11-09,7.9,queens
124,2008-11-10,6.3,queens
124,2008-11-11,5,queens
124,2008-11-12,8.5,queens
124,2008-11-13,9.6,queens
124,2008-11-14,8.3,queens
124,2008-11-15,4.6,queens
124,2008-11-16,2.5,queens
124,2008-11-17,6.7,queens
124,2008-11-18,3.4,queens
124,2008-11-19,2.9,queens
124,2008-11-20,11.3,queens
124,2008-11-21,6.3,queens
124,2008-11-26,8.3,queens
124,2008-11-27,15,queens
124,2008-11-28,15,queens
124,2008-11-29,9.2,queens
124,2008-11-30,7.5,queens
124,2008-12-01,5.4,queens
124,2008-12-02,7.1,queens
124,2008-12-03,16.7,queens
124,2008-12-04,13.9,queens
124,2008-12-05,7.1,queens
124,2008-12-06,15,queens
124,2008-12-07,11.7,queens
124,2008-12-08,6.3,queens
124,2008-12-09,6.7,queens
124,2008-12-10,6.7,queens
124,2008-12-11,4.6,queens
124,2008-12-12,5,queens
124,2008-12-13,6.3,queens
124,2008-12-14,10.8,queens
124,2008-12-15,7.5,queens
124,2008-12-16,6.3,queens
124,2008-12-17,10,queens
124,2008-12-18,17.1,queens
124,2008-12-19,13.8,queens
124,2008-12-20,7.1,queens
124,2008-12-21,7.5,queens
124,2008-12-22,7.1,queens
124,2008-12-23,15.4,queens
124,2008-12-24,11.7,queens
124,2008-12-25,5.8,queens
124,2008-12-26,10.4,queens
124,2008-12-27,13.3,queens
124,2008-12-28,6.3,queens
124,2008-12-29,6.3,queens
124,2008-12-30,4.6,queens
124,2008-12-31,5.8,queens
110,2009-01-01,5.7,bronx
110,2009-01-02,22.3,bronx
110,2009-01-03,9.2,bronx
110,2009-01-04,10.9,bronx
110,2009-01-05,16.8,bronx
110,2009-01-06,8,bronx
110,2009-01-07,8.3,bronx
110,2009-01-08,10.7,bronx
110,2009-01-09,5.1,bronx
110,2009-01-10,11.3,bronx
110,2009-01-11,12.2,bronx
110,2009-01-12,13,bronx
110,2009-01-13,19.7,bronx
110,2009-01-14,7.4,bronx
110,2009-01-15,10.8,bronx
110,2009-01-16,12.1,bronx
110,2009-01-17,17.6,bronx
110,2009-01-18,24,bronx
110,2009-01-19,30.6,bronx
110,2009-01-20,22.7,bronx
110,2009-01-21,13.4,bronx
110,2009-01-22,24.6,bronx
110,2009-01-23,31.6,bronx
110,2009-01-24,10.2,bronx
110,2009-01-25,9,bronx
110,2009-01-26,14.4,bronx
110,2009-01-27,12.7,bronx
110,2009-01-28,11.8,bronx
110,2009-01-29,13.7,bronx
110,2009-01-30,24.6,bronx
110,2009-01-31,11.8,bronx
110,2009-02-01,14.7,bronx
110,2009-02-02,30.2,bronx
110,2009-02-03,11.3,bronx
110,2009-02-04,9.8,bronx
110,2009-02-05,6,bronx
110,2009-02-06,20.3,bronx
110,2009-02-07,32.4,bronx
110,2009-02-08,12.8,bronx
110,2009-02-09,7.9,bronx
110,2009-02-10,23.9,bronx
110,2009-02-11,35,bronx
110,2009-02-12,4.4,bronx
110,2009-02-13,3.6,bronx
110,2009-02-14,5.8,bronx
110,2009-02-15,4.8,bronx
110,2009-02-16,5,bronx
110,2009-02-17,7.5,bronx
110,2009-02-18,14.5,bronx
110,2009-02-19,10.8,bronx
110,2009-02-20,4.7,bronx
110,2009-02-21,10,bronx
110,2009-02-22,12.3,bronx
110,2009-02-23,5.4,bronx
110,2009-02-24,4.9,bronx
110,2009-02-25,13.3,bronx
110,2009-02-26,18,bronx
110,2009-02-27,12.3,bronx
110,2009-02-28,7.1,bronx
110,2009-03-01,7.5,bronx
110,2009-03-02,8.2,bronx
110,2009-03-03,5.6,bronx
110,2009-03-04,9.2,bronx
110,2009-03-05,20.2,bronx
110,2009-03-06,21.9,bronx
110,2009-03-07,30.6,bronx
110,2009-03-08,10,bronx
110,2009-03-09,7.8,bronx
110,2009-03-10,10.8,bronx
110,2009-03-11,14.4,bronx
110,2009-03-12,6.6,bronx
110,2009-03-13,8.1,bronx
110,2009-03-14,28,bronx
110,2009-03-15,32.8,bronx
110,2009-03-16,29.8,bronx
110,2009-03-17,11.2,bronx
110,2009-03-18,13.8,bronx
110,2009-03-19,12.7,bronx
110,2009-03-20,7.6,bronx
110,2009-03-21,26.3,bronx
110,2009-03-22,23,bronx
110,2009-03-23,4.9,bronx
110,2009-03-24,6.2,bronx
110,2009-03-25,9.4,bronx
110,2009-03-26,10.5,bronx
110,2009-03-27,13.9,bronx
110,2009-03-28,11.6,bronx
110,2009-03-29,6.9,bronx
110,2009-03-30,4.3,bronx
110,2009-03-31,4.8,bronx
110,2009-04-01,11.6,bronx
110,2009-04-02,12.7,bronx
110,2009-04-03,7.5,bronx
110,2009-04-04,4.8,bronx
110,2009-04-05,6.2,bronx
110,2009-04-06,11.5,bronx
110,2009-04-07,3.8,bronx
110,2009-04-08,8.5,bronx
110,2009-04-09,14.7,bronx
110,2009-04-10,24.4,bronx
110,2009-04-11,11.4,bronx
110,2009-04-12,4.4,bronx
110,2009-04-13,5.3,bronx
110,2009-04-14,9.2,bronx
110,2009-04-15,7.4,bronx
110,2009-04-16,7.8,bronx
110,2009-04-17,10.5,bronx
110,2009-04-18,8.6,bronx
110,2009-04-19,6.5,bronx
110,2009-04-20,6.8,bronx
110,2009-04-21,11.9,bronx
110,2009-04-23,6.5,bronx
110,2009-04-24,9.7,bronx
110,2009-04-25,16.2,bronx
110,2009-04-26,18.4,bronx
110,2009-04-27,19.4,bronx
110,2009-04-28,13.4,bronx
110,2009-04-29,4,bronx
110,2009-05-02,7.8,bronx
110,2009-05-03,15.7,bronx
110,2009-05-06,9.5,bronx
110,2009-05-07,8.9,bronx
110,2009-05-08,13.3,bronx
110,2009-05-09,16.3,bronx
110,2009-05-10,3.5,bronx
110,2009-05-11,5.9,bronx
110,2009-05-12,8,bronx
110,2009-05-13,12.7,bronx
110,2009-05-14,8.5,bronx
110,2009-05-16,7.7,bronx
110,2009-05-17,3.8,bronx
110,2009-05-18,4.7,bronx
110,2009-05-19,6.6,bronx
110,2009-05-20,11.5,bronx
110,2009-05-21,10.3,bronx
110,2009-05-22,14,bronx
110,2009-05-23,9.6,bronx
110,2009-05-24,15.5,bronx
110,2009-05-25,13.1,bronx
110,2009-05-27,9.2,bronx
110,2009-05-28,6.5,bronx
110,2009-05-29,9.9,bronx
110,2009-06-02,14.2,bronx
110,2009-06-03,9.8,bronx
110,2009-06-04,7.6,bronx
110,2009-06-05,9.5,bronx
110,2009-06-06,8.1,bronx
110,2009-06-07,14.3,bronx
110,2009-06-08,15.4,bronx
110,2009-06-09,8.7,bronx
110,2009-06-10,8,bronx
110,2009-06-11,10,bronx
110,2009-06-12,12.8,bronx
110,2009-06-13,7.1,bronx
110,2009-06-17,3.9,bronx
110,2009-06-18,5.7,bronx
110,2009-06-19,5.6,bronx
110,2009-06-20,8.6,bronx
110,2009-06-21,5.3,bronx
110,2009-06-22,5.1,bronx
110,2009-06-23,6.6,bronx
110,2009-06-24,7.6,bronx
110,2009-06-25,7.8,bronx
110,2009-06-26,15.9,bronx
110,2009-07-01,13.3,bronx
110,2009-07-02,12.2,bronx
110,2009-07-03,8.5,bronx
110,2009-07-04,5.4,bronx
110,2009-07-05,5.5,bronx
110,2009-07-06,11.5,bronx
110,2009-07-07,14.3,bronx
110,2009-07-08,5,bronx
110,2009-07-09,5.7,bronx
110,2009-07-10,8.1,bronx
110,2009-07-11,7.9,bronx
110,2009-07-12,5.7,bronx
110,2009-07-13,7.5,bronx
110,2009-07-14,6.2,bronx
110,2009-07-15,8.6,bronx
110,2009-07-16,23.3,bronx
110,2009-07-17,21.3,bronx
110,2009-07-18,12.1,bronx
110,2009-07-19,8,bronx
110,2009-07-20,13.4,bronx
110,2009-07-21,8.7,bronx
110,2009-07-22,11.2,bronx
110,2009-07-23,11.6,bronx
110,2009-07-24,8.3,bronx
110,2009-07-25,17.8,bronx
110,2009-07-26,14.3,bronx
110,2009-07-27,16.8,bronx
110,2009-07-28,20,bronx
110,2009-07-29,17.5,bronx
110,2009-07-30,12.2,bronx
110,2009-07-31,16.3,bronx
110,2009-08-01,12.3,bronx
110,2009-08-02,7.2,bronx
110,2009-08-03,13.1,bronx
110,2009-08-04,21.2,bronx
110,2009-08-05,20,bronx
110,2009-08-06,5.7,bronx
110,2009-08-07,5.3,bronx
110,2009-08-11,8.9,bronx
110,2009-08-12,12,bronx
110,2009-08-13,6.8,bronx
110,2009-08-14,11.8,bronx
110,2009-08-15,16.5,bronx
110,2009-08-16,21.4,bronx
110,2009-08-17,27.1,bronx
110,2009-08-18,21.3,bronx
110,2009-08-19,14.5,bronx
110,2009-08-26,21.7,bronx
110,2009-08-27,6.3,bronx
110,2009-08-28,7.5,bronx
110,2009-08-29,5.6,bronx
110,2009-09-02,3,bronx
110,2009-09-03,7.4,bronx
110,2009-09-04,10.8,bronx
110,2009-09-05,11.3,bronx
110,2009-09-06,5.7,bronx
110,2009-09-07,5.1,bronx
110,2009-09-08,12.5,bronx
110,2009-09-09,9.4,bronx
110,2009-09-10,4.9,bronx
110,2009-09-11,2.8,bronx
110,2009-09-12,4.3,bronx
110,2009-09-13,5.3,bronx
110,2009-09-14,6.7,bronx
110,2009-09-15,9,bronx
110,2009-09-16,6.3,bronx
110,2009-09-17,5.9,bronx
110,2009-09-18,10.8,bronx
110,2009-09-22,5.5,bronx
110,2009-09-23,10.8,bronx
110,2009-09-24,9.3,bronx
110,2009-09-25,4.3,bronx
110,2009-09-26,3.1,bronx
110,2009-09-27,3.8,bronx
110,2009-09-28,9.9,bronx
110,2009-09-29,6,bronx
110,2009-09-30,2.4,bronx
110,2009-10-01,4,bronx
110,2009-10-02,8.1,bronx
110,2009-10-03,9.8,bronx
110,2009-10-04,11.2,bronx
110,2009-10-05,4.8,bronx
110,2009-10-06,5.5,bronx
110,2009-10-07,4.8,bronx
110,2009-10-08,3.6,bronx
110,2009-10-09,12.8,bronx
110,2009-10-10,7,bronx
110,2009-10-11,7.5,bronx
110,2009-10-12,5.3,bronx
110,2009-10-13,9.1,bronx
110,2009-10-14,5.1,bronx
110,2009-10-15,5.2,bronx
110,2009-10-16,5,bronx
110,2009-10-17,5.6,bronx
110,2009-10-18,5,bronx
110,2009-10-19,8.4,bronx
110,2009-10-20,12.5,bronx
110,2009-10-22,18.9,bronx
110,2009-10-23,5.5,bronx
110,2009-10-24,6.8,bronx
110,2009-10-25,4.8,bronx
110,2009-10-26,6.4,bronx
110,2009-10-27,7.2,bronx
110,2009-10-28,4,bronx
110,2009-10-29,9,bronx
110,2009-10-30,7.4,bronx
110,2009-10-31,5.5,bronx
110,2009-11-01,5.3,bronx
110,2009-11-02,5,bronx
110,2009-11-03,10.2,bronx
110,2009-11-04,5.8,bronx
110,2009-11-05,10.8,bronx
110,2009-11-06,5,bronx
110,2009-11-07,8.6,bronx
110,2009-11-08,21.4,bronx
110,2009-11-09,40.6,bronx
110,2009-11-10,26.2,bronx
110,2009-11-11,5.3,bronx
110,2009-11-12,4.1,bronx
110,2009-11-13,4.9,bronx
110,2009-11-14,5.5,bronx
110,2009-11-15,9.2,bronx
110,2009-11-16,8.4,bronx
110,2009-11-17,7.5,bronx
110,2009-11-18,8.7,bronx
110,2009-11-19,10.6,bronx
110,2009-11-20,7.3,bronx
110,2009-11-21,9.2,bronx
110,2009-11-22,9.8,bronx
110,2009-11-23,7.7,bronx
110,2009-11-24,6.2,bronx
110,2009-11-25,9.5,bronx
110,2009-11-26,12.8,bronx
110,2009-11-27,7.5,bronx
110,2009-11-28,4.3,bronx
110,2009-11-29,12.5,bronx
110,2009-11-30,8.6,bronx
110,2009-12-01,7.8,bronx
110,2009-12-02,15.4,bronx
110,2009-12-03,3.7,bronx
110,2009-12-04,7.3,bronx
110,2009-12-05,10.5,bronx
110,2009-12-06,12.9,bronx
110,2009-12-07,26.3,bronx
110,2009-12-08,17.7,bronx
110,2009-12-10,3.1,bronx
110,2009-12-11,28.7,bronx
110,2009-12-13,15.4,bronx
110,2009-12-16,14.9,bronx
110,2009-12-17,7,bronx
110,2009-12-18,9.3,bronx
110,2009-12-19,7.8,bronx
110,2009-12-20,6.8,bronx
110,2009-12-21,6.5,bronx
110,2009-12-22,7,bronx
110,2009-12-23,6.5,bronx
110,2009-12-24,14.7,bronx
110,2009-12-25,15.1,bronx
110,2009-12-26,5.7,bronx
110,2009-12-27,5,bronx
110,2009-12-28,9.7,bronx
110,2009-12-29,5.8,bronx
110,2009-12-30,9.4,bronx
110,2009-12-31,21.8,bronx
110,2009-01-01,5.8,bronx
110,2009-01-04,11,bronx
110,2009-01-07,8,bronx
110,2009-01-10,11.1,bronx
110,2009-01-13,20.6,bronx
110,2009-01-16,12.4,bronx
110,2009-01-19,31.8,bronx
110,2009-01-22,25.3,bronx
110,2009-01-25,10.1,bronx
110,2009-01-28,12.5,bronx
110,2009-01-31,11.9,bronx
110,2009-02-03,12.1,bronx
110,2009-02-06,20.9,bronx
110,2009-02-09,8.7,bronx
110,2009-02-15,5,bronx
110,2009-02-18,15.1,bronx
110,2009-02-21,10.1,bronx
110,2009-02-27,12.7,bronx
110,2009-03-02,10.6,bronx
110,2009-03-05,21.3,bronx
110,2009-03-08,9.8,bronx
110,2009-03-11,14.6,bronx
110,2009-03-14,28.5,bronx
110,2009-03-17,11.5,bronx
110,2009-03-20,7.8,bronx
110,2009-03-23,4.6,bronx
110,2009-03-26,10.8,bronx
110,2009-03-29,7.1,bronx
110,2009-04-01,7.6,bronx
110,2009-04-04,5.1,bronx
110,2009-04-07,4,bronx
110,2009-04-10,25.3,bronx
110,2009-04-16,7.2,bronx
110,2009-04-19,6.8,bronx
110,2009-04-22,11.8,bronx
110,2009-04-25,16.6,bronx
110,2009-04-28,13.9,bronx
110,2009-05-01,20.9,bronx
110,2009-05-04,13.3,bronx
110,2009-05-07,9.6,bronx
110,2009-05-10,4,bronx
110,2009-05-13,13.1,bronx
110,2009-05-16,7.3,bronx
110,2009-05-19,6.3,bronx
110,2009-05-22,14.9,bronx
110,2009-05-25,14.1,bronx
110,2009-05-28,7.2,bronx
110,2009-05-31,9.5,bronx
110,2009-06-03,10.3,bronx
110,2009-06-06,8.4,bronx
110,2009-06-09,9.1,bronx
110,2009-06-12,13.3,bronx
110,2009-06-15,6.8,bronx
110,2009-06-18,5.8,bronx
110,2009-06-21,6.3,bronx
110,2009-06-24,8,bronx
110,2009-06-27,7.7,bronx
110,2009-06-30,18.4,bronx
110,2009-07-03,8.4,bronx
110,2009-07-06,11.1,bronx
110,2009-07-09,5.6,bronx
110,2009-07-12,6.2,bronx
110,2009-07-15,8.5,bronx
110,2009-07-18,12,bronx
110,2009-07-21,9.1,bronx
110,2009-07-27,15.5,bronx
110,2009-07-30,12.8,bronx
110,2009-08-02,7.7,bronx
110,2009-08-05,20.9,bronx
110,2009-08-08,4.5,bronx
110,2009-08-11,9.2,bronx
110,2009-08-14,11.5,bronx
110,2009-08-17,27.9,bronx
110,2009-08-20,20.5,bronx
110,2009-08-23,10.3,bronx
110,2009-08-26,22.8,bronx
110,2009-08-29,5.4,bronx
110,2009-09-01,5.1,bronx
110,2009-09-04,11.4,bronx
110,2009-09-07,5.3,bronx
110,2009-09-13,5.7,bronx
110,2009-09-16,5.7,bronx
110,2009-09-19,4,bronx
110,2009-09-22,5.4,bronx
110,2009-09-28,9.8,bronx
110,2009-10-01,3.9,bronx
110,2009-10-04,11.4,bronx
110,2009-10-07,5,bronx
110,2009-10-10,7.2,bronx
110,2009-10-13,9.4,bronx
110,2009-10-16,4.9,bronx
110,2009-10-19,9,bronx
110,2009-10-22,19.1,bronx
110,2009-10-25,4.2,bronx
110,2009-10-28,4.5,bronx
110,2009-10-31,6.6,bronx
110,2009-11-03,9.6,bronx
110,2009-11-06,5.3,bronx
110,2009-11-09,41,bronx
110,2009-11-12,3.8,bronx
110,2009-11-15,7.9,bronx
110,2009-11-18,7.8,bronx
110,2009-11-21,9.5,bronx
110,2009-11-24,6.3,bronx
110,2009-11-27,7.1,bronx
110,2009-11-30,8.8,bronx
110,2009-12-06,11.8,bronx
110,2009-12-09,10.9,bronx
110,2009-12-12,12,bronx
110,2009-12-15,13.6,bronx
110,2009-12-21,7.4,bronx
110,2009-12-24,11.9,bronx
110,2009-12-27,5.1,bronx
110,2009-12-30,11.4,bronx
134,2009-01-01,6.2,manhattan
134,2009-01-04,8.5,manhattan
134,2009-01-07,10,manhattan
134,2009-01-10,11.4,manhattan
134,2009-01-13,19.7,manhattan
134,2009-01-16,14.4,manhattan
134,2009-01-19,32.7,manhattan
134,2009-01-22,25.6,manhattan
134,2009-01-25,9.1,manhattan
134,2009-01-28,15,manhattan
134,2009-01-31,13.2,manhattan
134,2009-02-03,12.3,manhattan
134,2009-02-06,19.1,manhattan
134,2009-02-09,10.5,manhattan
134,2009-02-12,5.4,manhattan
134,2009-02-15,5.8,manhattan
134,2009-02-18,14.7,manhattan
134,2009-02-21,10.5,manhattan
134,2009-02-24,5.6,manhattan
134,2009-02-27,13,manhattan
134,2009-03-02,7.4,manhattan
134,2009-03-05,22.5,manhattan
134,2009-03-08,12.2,manhattan
134,2009-03-11,15.5,manhattan
134,2009-03-14,27.3,manhattan
134,2009-03-17,15.5,manhattan
134,2009-03-20,9.2,manhattan
134,2009-03-23,4.6,manhattan
134,2009-03-26,11.7,manhattan
134,2009-03-29,11.8,manhattan
134,2009-04-01,10.2,manhattan
134,2009-04-04,6.5,manhattan
134,2009-04-07,5.4,manhattan
134,2009-04-10,23.9,manhattan
134,2009-04-13,8.3,manhattan
134,2009-04-16,9.2,manhattan
134,2009-04-19,8.7,manhattan
134,2009-04-22,13.8,manhattan
134,2009-04-25,19.5,manhattan
134,2009-04-28,14.9,manhattan
134,2009-05-01,21.7,manhattan
134,2009-05-04,18.1,manhattan
134,2009-05-07,11.8,manhattan
134,2009-05-10,5.5,manhattan
134,2009-05-13,15.3,manhattan
134,2009-05-16,10.2,manhattan
134,2009-05-19,6.7,manhattan
134,2009-05-22,14.1,manhattan
134,2009-05-25,15.8,manhattan
134,2009-05-28,11.8,manhattan
134,2009-05-31,10.1,manhattan
134,2009-06-03,12.4,manhattan
134,2009-06-06,8.8,manhattan
134,2009-06-09,11.3,manhattan
134,2009-06-12,12.7,manhattan
134,2009-06-15,9.3,manhattan
134,2009-06-18,7.4,manhattan
134,2009-06-21,6.1,manhattan
134,2009-06-24,10,manhattan
134,2009-06-30,20.3,manhattan
134,2009-07-03,12.2,manhattan
134,2009-07-06,13,manhattan
134,2009-07-09,6.9,manhattan
134,2009-07-12,7.6,manhattan
134,2009-07-15,10,manhattan
134,2009-07-18,13.4,manhattan
134,2009-07-21,10.4,manhattan
134,2009-07-24,9.7,manhattan
134,2009-07-27,16.4,manhattan
134,2009-07-30,13.3,manhattan
134,2009-08-02,9.2,manhattan
134,2009-08-05,22.3,manhattan
134,2009-08-08,6.3,manhattan
134,2009-08-11,11.5,manhattan
134,2009-08-14,14.1,manhattan
134,2009-08-17,29,manhattan
134,2009-08-20,22.2,manhattan
134,2009-08-29,6.7,manhattan
134,2009-09-01,6.5,manhattan
134,2009-09-04,12.6,manhattan
134,2009-09-07,7,manhattan
134,2009-09-10,5.2,manhattan
134,2009-09-13,7.5,manhattan
134,2009-09-16,6.9,manhattan
134,2009-09-19,5.2,manhattan
134,2009-09-22,7.2,manhattan
134,2009-09-25,5.4,manhattan
134,2009-09-28,10.5,manhattan
134,2009-10-01,5.4,manhattan
134,2009-10-04,12.9,manhattan
134,2009-10-07,6.1,manhattan
134,2009-10-10,8.4,manhattan
134,2009-10-13,10.1,manhattan
134,2009-10-16,6.3,manhattan
134,2009-10-19,8.5,manhattan
134,2009-10-22,20.3,manhattan
134,2009-10-25,5.6,manhattan
134,2009-10-28,4.9,manhattan
134,2009-10-31,6.8,manhattan
134,2009-11-03,9.9,manhattan
134,2009-11-06,5,manhattan
134,2009-11-09,37.8,manhattan
134,2009-11-12,4.5,manhattan
134,2009-11-15,8.6,manhattan
134,2009-11-18,9.2,manhattan
134,2009-11-21,10.5,manhattan
134,2009-11-24,7.5,manhattan
134,2009-11-27,7.5,manhattan
134,2009-11-30,10,manhattan
134,2009-12-03,4.8,manhattan
134,2009-12-06,13.1,manhattan
134,2009-12-09,11.3,manhattan
134,2009-12-12,11.3,manhattan
134,2009-12-15,14.3,manhattan
134,2009-12-18,12.4,manhattan
134,2009-12-21,7.1,manhattan
134,2009-12-24,10.5,manhattan
134,2009-12-27,7.3,manhattan
134,2009-12-30,11.2,manhattan
124,2009-01-01,4.6,queens
124,2009-01-02,12.6,queens
124,2009-01-03,8,queens
124,2009-01-04,7.4,queens
124,2009-01-05,16.1,queens
124,2009-01-06,6,queens
124,2009-01-07,6.8,queens
124,2009-01-08,10,queens
124,2009-01-09,4.5,queens
124,2009-01-10,10.3,queens
124,2009-01-11,10.3,queens
124,2009-01-12,12.8,queens
124,2009-01-13,18.2,queens
124,2009-01-14,6.4,queens
124,2009-01-15,8.8,queens
124,2009-01-16,11.5,queens
124,2009-01-17,15.8,queens
124,2009-01-18,21.7,queens
124,2009-01-19,34.4,queens
124,2009-01-20,22.1,queens
124,2009-01-21,13.7,queens
124,2009-01-22,26.7,queens
124,2009-01-23,26.3,queens
124,2009-01-24,9.1,queens
124,2009-01-25,8.1,queens
124,2009-01-26,16.4,queens
124,2009-01-27,13.3,queens
124,2009-01-28,12.2,queens
124,2009-01-29,14.3,queens
124,2009-01-30,25.6,queens
124,2009-01-31,11.6,queens
124,2009-02-01,12.7,queens
124,2009-02-02,23.2,queens
124,2009-02-03,8.3,queens
124,2009-02-04,8.4,queens
124,2009-02-05,5.8,queens
124,2009-02-06,20.7,queens
124,2009-02-07,23,queens
124,2009-02-08,13.3,queens
124,2009-02-09,8.1,queens
124,2009-02-10,17.6,queens
124,2009-02-11,26.8,queens
124,2009-02-12,4,queens
124,2009-02-13,2.5,queens
124,2009-02-14,5.5,queens
124,2009-02-15,4,queens
124,2009-02-16,3.9,queens
124,2009-02-17,6.6,queens
124,2009-02-18,12.8,queens
124,2009-02-19,9.7,queens
124,2009-02-20,4.5,queens
124,2009-02-21,9.6,queens
124,2009-02-22,10.7,queens
124,2009-02-23,4.9,queens
124,2009-02-24,4.3,queens
124,2009-02-25,8.5,queens
124,2009-02-26,12.5,queens
124,2009-02-27,9.5,queens
124,2009-02-28,6.5,queens
124,2009-03-01,6.2,queens
124,2009-03-02,6.1,queens
124,2009-03-03,5.1,queens
124,2009-03-04,8.9,queens
124,2009-03-05,20.2,queens
124,2009-03-06,18.3,queens
124,2009-03-07,31.4,queens
124,2009-03-08,10.6,queens
124,2009-03-09,5.6,queens
124,2009-03-10,8.7,queens
124,2009-03-11,12.5,queens
124,2009-03-12,5.6,queens
124,2009-03-13,6.6,queens
124,2009-03-14,28.6,queens
124,2009-03-15,27.1,queens
124,2009-03-16,20.4,queens
124,2009-03-17,10.5,queens
124,2009-03-18,9.8,queens
124,2009-03-19,11.4,queens
124,2009-03-20,7,queens
124,2009-03-21,6.3,queens
124,2009-03-22,10.6,queens
124,2009-03-23,3.6,queens
124,2009-03-24,5.2,queens
124,2009-03-25,6.5,queens
124,2009-03-26,7.5,queens
124,2009-03-27,13.5,queens
124,2009-03-28,9.5,queens
124,2009-03-29,6.1,queens
124,2009-03-30,3.7,queens
124,2009-03-31,5.2,queens
124,2009-04-01,5.9,queens
124,2009-04-02,7.2,queens
124,2009-04-03,4.3,queens
124,2009-04-04,4.6,queens
124,2009-04-05,5.6,queens
124,2009-04-06,10.7,queens
124,2009-04-07,3.5,queens
124,2009-04-08,9.2,queens
124,2009-04-09,13.8,queens
124,2009-04-10,18.6,queens
124,2009-04-11,10.1,queens
124,2009-04-12,3.7,queens
124,2009-04-13,5,queens
124,2009-04-14,10.5,queens
124,2009-04-15,6.1,queens
124,2009-04-16,6.6,queens
124,2009-04-17,9.7,queens
124,2009-04-18,8.5,queens
124,2009-04-19,6.6,queens
124,2009-04-20,5,queens
124,2009-04-21,10.5,queens
124,2009-04-22,11.9,queens
124,2009-04-23,5.3,queens
124,2009-04-24,10.8,queens
124,2009-04-25,15.9,queens
124,2009-04-26,19.7,queens
124,2009-04-27,20.7,queens
124,2009-04-28,12,queens
124,2009-04-29,3.9,queens
124,2009-04-30,5.8,queens
124,2009-05-01,18.1,queens
124,2009-05-02,7.3,queens
124,2009-05-03,11.5,queens
124,2009-05-04,9.3,queens
124,2009-05-05,5.6,queens
124,2009-05-06,6.9,queens
124,2009-05-07,8.1,queens
124,2009-05-08,11.3,queens
124,2009-05-09,14,queens
124,2009-05-10,3.7,queens
124,2009-05-11,6.2,queens
124,2009-05-12,7.7,queens
124,2009-05-13,12.4,queens
124,2009-05-14,7.6,queens
124,2009-05-15,10.1,queens
124,2009-05-16,5,queens
124,2009-05-17,3.6,queens
124,2009-05-18,3.9,queens
124,2009-05-19,5.3,queens
124,2009-05-20,11,queens
124,2009-05-21,7.8,queens
124,2009-05-22,11.3,queens
124,2009-05-23,9.8,queens
124,2009-05-24,12.5,queens
124,2009-05-25,13,queens
124,2009-05-26,4.5,queens
124,2009-05-27,6.5,queens
124,2009-05-28,6.1,queens
124,2009-05-29,8.1,queens
124,2009-05-30,7.8,queens
124,2009-05-31,8.8,queens
124,2009-06-01,4.6,queens
124,2009-06-02,13.4,queens
124,2009-06-03,8.9,queens
124,2009-06-04,6.4,queens
124,2009-06-05,6,queens
124,2009-06-06,7,queens
124,2009-06-07,13.9,queens
124,2009-06-08,14.4,queens
124,2009-06-09,6.3,queens
124,2009-06-10,6.4,queens
124,2009-06-11,9.8,queens
124,2009-06-12,10.6,queens
124,2009-06-13,6,queens
124,2009-06-14,4.6,queens
124,2009-06-15,5,queens
124,2009-06-16,6.2,queens
124,2009-06-17,4.1,queens
