date,concentration,source_4,source_1,source_3,source_2,source_5,source_6
2011-01-15,17220,11463.372124935326,2378.5362423868287,109.04169690915289,381.46847522819314,2172.573370692484,-113.98565571501354
2011-01-18,9900,NA,NA,NA,NA,NA,NA
2011-01-19,14800,3059.070152555335,4945.971431319822,1342.848947180204,-10.44237279807099,1497.3099813541587,-14.214943101159221
2011-01-21,11475,4021.6940923122083,1998.9700860633018,554.2167872208333,45.4561557263754,1917.8549031900088,240.80665972094914
2011-01-24,12925,2808.068713283945,3771.4001722950657,1086.3445106246263,178.08629576589786,706.3614436918375,93.18449662770038
2011-01-27,12200,1229.4384986729415,1017.8793533425336,617.2541378744899,69.18108386307105,2720.087367915039,-4.485379521733522
2011-01-30,21520,-7161.801092673997,1655.783109733935,2810.597852161992,51.57464590394677,3815.8408648686877,59.38529961238665
2011-02-02,13850,5387.900676232711,4463.270853678722,788.4590840581984,55.89173264550706,4787.5204664592065,166.70882228755173
2011-02-05,19233.333333333336,11659.008349333935,1495.961646674031,-569.6324026160446,165.88784451007874,1732.780555111479,72.61023538805001
2011-02-08,8925,5136.7036667211405,1072.3514018926799,-267.47690397120874,26.43924085875396,1068.9066850080164,112.59602811016451
2011-02-11,18550,12326.327439298746,2870.1783280291497,1079.9994330997747,170.51568087341306,650.5729683096105,11.511594150425653
2011-02-14,7125,3414.9270955624233,921.957752963207,606.843690226246,95.31496335582926,1642.047249287769,168.98601777645925
2011-02-17,27175,15625.475524406498,2669.210644486494,732.2275908752769,219.8633779920413,4749.7640283186865,180.89163905317196
2011-02-20,4800,1571.9654697658862,1527.61750165682,556.6942552537797,419.2894589322449,1477.6504249058016,27.17778075216098
2011-02-23,15075,3485.644836453614,4048.1822433889165,371.15428761727776,292.8790841936175,1940.7851196974261,368.97743464096345
2011-02-26,10100,7586.139116059652,976.1834577934948,-15.835657572072664,15.965388008830772,422.18128382015817,130.0699300792203
2011-03-01,6325,3476.384211390577,1096.651359655953,529.5469644373233,35.721471758124565,1333.6781183866071,116.44080444719532
2011-03-04,7000,2582.154961490519,798.865530107348,588.307597403136,225.7387673304883,1996.5115896445152,307.967705148366
2011-03-07,3750,1013.0435101703503,883.1704972335749,83.11616567105074,80.4606140985346,763.7155533014545,172.54416591453622
2011-03-10,7025,1655.7772747137217,-124.80318308708156,-725.7473999931482,3835.9376983070574,1855.194343067147,257.8749992927689
2011-03-13,8200,7561.28006129875,154.1016684921452,334.15610639535913,113.73085128933265,792.7740428245669,41.810654861314916
2011-03-16,7360,4790.523180233297,304.80752469365916,-64.93877866572268,44.21395443111361,1513.565612234104,144.43301893948257
2011-03-19,5520,3642.297776434396,151.4850694740982,378.85073921111444,-4.870906513962455,743.2193546126545,41.89951530925988
2011-03-22,5660,2806.7343239917027,1143.8186424911091,778.2940022199064,-10.20104102907467,1219.1817388410614,96.98753134141054
2011-03-25,6400,4135.22014134207,871.7676335906016,609.8844783804713,57.63715209023716,976.5070135374149,55.85646338142366
2011-03-28,5820,795.278388962316,938.3802668140665,973.7994650187521,30.50857819513573,596.5338227363286,84.28320919341216
2011-03-31,6200,-1121.2536447919006,747.80536995719,1453.3331723829401,64.64999856715296,1599.6725129462259,429.43819451815165
2011-04-03,7175,4570.9605002296985,518.6946619314317,872.9151490504255,32.951320386452224,842.2257858332179,137.72415212573085
2011-04-06,8250,3991.853110274943,1078.926071328949,579.5053720334312,51.946329326051945,1456.3996957201373,129.36291829706252
2011-04-09,17625,11062.667353614446,1873.532133878451,90.45236775353197,26.341378397353573,1991.4145739205337,307.64394657742923
2011-04-12,5175,684.787975980063,382.7062961065112,1770.137724330904,-6.5598090302441765,1310.135679214306,65.9989315116282
2011-04-15,5100,2595.971242863523,194.55693136207975,809.0621253315369,434.8925224181122,1271.5354709310536,185.74156534764404
2011-04-18,8424.999999999998,3520.4243503846524,615.6129757815323,2039.7280323363511,136.71737546272152,1618.8487981637354,257.8569485958365
2011-04-21,5160,2645.340911482635,216.27550308046344,1622.8253495613487,-31.619880332462486,785.350404070805,76.0581117315861
2011-04-24,14440,9416.699378418214,89.66856713184602,1346.7658969599288,193.39297668560584,2464.0798173353023,163.24351969527729
2011-04-27,6820,1648.07255861976,144.23232686710796,1156.0513559484332,796.2257674810127,1645.7559769552122,288.4866371996149
2011-04-30,4580,1999.6245956588498,576.3971653486338,707.2842763635983,-0.3035142045997108,1573.4093404001699,241.49848835413957
2011-05-03,10720,5916.556296710592,114.87433478691291,1282.6356781064908,530.2661608932879,2248.357541541928,312.7341155536839
2011-05-06,10160,4989.141535857423,1185.7450997558562,2000.9070894039708,215.87862424905748,1523.687702500516,169.89030456869247
2011-05-09,5360,1527.6530579613895,212.49298742869024,933.2890892853114,-5.4867871813777604,1349.6011074950814,105.18877131652364
2011-05-12,6040,894.5525108089872,156.8271185958822,1149.3312566162758,202.24597791256843,2304.3033905296447,237.71614297539986
2011-05-15,11399.999999999998,6833.131254855999,-561.012052674153,871.1360318242547,762.004615820314,2529.2340541234466,170.02411644125013
2011-05-18,4575,75.14882445109278,259.7000137531208,709.5209972998317,333.21992553169633,2310.44648132045,289.0189665169693
2011-05-21,14720,9305.433529692102,766.087119277345,144.66140130762588,11.25754135899627,3684.4611104830547,328.0905678855561
2011-05-24,17080,11234.899560841264,167.06000341265587,1106.9005813877588,172.2741301930955,2691.911781598247,207.0860333057271
2011-05-27,19720,11275.251972228958,-305.34777077604303,2193.0224673597336,808.8501554908248,3314.399676111411,232.9410957816112
2011-05-30,11325,6422.251653833131,-300.49942301596366,543.099639561508,149.02229875935285,2196.007350206045,142.68244263195868
2011-06-02,5075,209.74021648887486,553.7453957392851,3257.1676318580594,-20.36281424419905,671.5522905985963,-50.71906564770376
2011-06-05,4175,868.5398416708382,97.9695649336993,585.0661302043131,96.39433844802363,1207.553994850199,162.06705717354308
2011-06-08,25175,17037.338687974807,-458.9019432875177,2170.007198423953,72.62506614568875,3838.928092819685,214.32714077913204
2011-06-11,7550,2466.588556955552,-338.55591218113807,390.2549018360999,101.49507525205212,1819.5019933781389,207.84014773791702
2011-06-14,5560.000000000001,652.9817843517678,321.91452120829507,950.9084310892805,105.70656418022945,1858.0784414191892,178.44777486868108
2011-06-17,11520,4490.657063565213,277.5244193192897,489.60616446332745,216.72886707590752,2902.7440042307403,218.86884092808666
2011-06-20,10425,3725.8147109081924,67.18419691783348,554.3305510371989,-10.437253804320367,2896.827368481075,266.1039373821821
2011-06-23,20250,9699.535597149867,-2.061707749537317,-534.1984855126801,56.492539321239875,3999.5947039759358,403.0048564268683
2011-06-26,9820,6162.552588966803,-264.85596260926104,347.4440395470062,-17.15675912571252,1600.1830656724492,186.41832746315785
2011-06-29,8719.999999999998,4340.691564415255,-486.14257739564437,329.9280865524989,-7.186581491207997,2735.9312520358326,235.79979563557575
2011-07-08,18940,9345.774175673367,-166.93538576229363,1904.297047958784,212.07153681389576,3827.7637799682307,347.1531408273871
2011-07-11,20560,10844.160263810909,-517.5633921040253,134.08261318132242,1.7616107183683276,2466.006711826701,15.205866956195221
2011-07-14,5640,1185.7366308173946,131.80387113970048,851.2266835208607,-1.1426870846430757,1673.7091307969674,105.92518648205211
2011-07-17,10275,4902.0332848540775,-205.67789967657353,841.7040503348215,253.71419421173843,1528.1794565854602,59.159412423077605
2011-07-20,25550,15570.975170002004,-653.8756184023554,1170.2418365216654,9.258050025369647,2475.194386722501,426.77669730885566
2011-07-23,15825,7499.666349434726,-450.22279314765376,2521.6752571224524,39.8147933584944,3995.7613726998884,154.32561432516326
2011-07-26,10550,4608.543038647081,-2.017974133767427,1008.5584540618958,116.84053966514983,2814.284882874732,265.81443569519854
2011-07-29,18850,8126.191284672218,-441.96199967247634,1317.7047917551845,72.47057619971753,1876.398261664513,87.6245131708
2011-08-01,15260,5092.39025460194,-73.18322975902922,2093.0605487374296,11.109649066784092,3694.124818004431,199.41351811924494
2011-08-04,8860,2534.2912318739686,23.08048860285279,619.9848934734448,271.16067015459714,3724.380986827503,165.07025568540095
2011-08-07,12840,6031.803592482658,-222.1473545304873,68.90951163153727,131.71940054299185,781.7826729607376,47.54452410275526
2011-08-10,14920,5380.234759696578,38.145723505428954,1192.1925716266805,-26.72443870415083,2433.0149671226336,209.56965388553542
2011-08-13,11460,1854.5897969846842,669.5416446204744,3625.8450646864153,211.25814940752645,3612.5785660908264,-58.713471106196366
2011-08-16,4520,701.7769490033102,426.3519977387248,494.78531965303927,-12.510614627049659,2200.739268970383,232.99723068675777
2011-08-19,12400,6027.609372512334,147.89709548615392,317.3723819903613,141.82839600228453,2800.1998668707147,153.73956885525337
2011-08-22,5920,1004.2576784682034,-45.63059320867831,1144.47800010595,-0.4355115167462422,1604.655384745424,150.21816012761488
2011-08-25,10560,4262.183044123977,-318.87744190764414,690.1266890047636,276.2718562550876,2211.6402817903663,93.85622816062909
2011-08-28,3800.0000000000005,-211.55543790132256,-31.542001267127223,965.9350858325495,650.0843836737837,265.4582580959534,20.909278627398855
2011-08-31,10850,2186.307150535734,1444.6214506293281,2745.601417780301,34.33042844678035,3922.793294005303,260.3348218112861
2011-09-03,14880,6528.069604446833,-28.508528879404093,815.9567461801821,150.38179625923547,1545.9025990524417,56.69499846659945
2011-09-09,6125,1688.523433475924,498.86146706137356,430.8962382754671,-22.12579509370882,3048.524908519433,212.01658199029768
2011-09-12,14350,6914.0064443906385,14.708925826691726,1613.7139681539986,285.4602433385439,2089.819552307247,203.88699918633216
2011-09-15,14075,6604.662588129883,168.8690151245446,1742.058990204119,23.29447686699542,2047.1957155647938,61.310126510933266
2011-09-18,3880,1545.2315408537263,169.05829949563622,8.59961638642767,60.917060522285134,1735.0460039389727,163.60507678861063
2011-09-21,11366.666666666668,3104.353497018455,1160.7248151686108,1784.9242341053507,182.08432682408977,3966.2265361850014,418.7701231853635
2011-09-24,8360,3230.3956775881456,1009.5016819781398,1267.596577249483,31.212672786662978,2127.4011254401335,115.65717313769521
2011-09-27,9625,4651.836650998049,83.3662124328371,462.2413176922595,32.85566187747388,3245.7505499202807,327.4526164802431
2011-09-30,11180,3394.3952163887657,34.07338126135576,1799.3299351027706,373.9292377079325,2524.892916467977,164.76130922953118
2011-10-03,4960,534.6904377544892,430.95494144753803,269.25569331514055,38.33164171492631,2173.827963546934,221.9736048983338
2011-10-06,4366.666666666666,609.0026829139583,1545.3337490920285,1701.8846120812866,-46.211039208607666,3500.076547717382,346.59570461688514
2011-10-09,14150,8699.911495447535,1527.9147325959934,2944.1485630732604,106.61079308194563,6211.016517509081,236.24666813378835
2011-10-12,5140,57.06023682934923,250.23718069876747,1191.3058172557835,240.977757448485,1245.6153566856308,128.6399900839317
2011-10-15,5900,4765.302225427666,147.7208353318679,1073.8210467320473,25.783991092465474,1105.822898555855,69.34767854556536
2011-10-18,10720,849.8364691500723,2371.8230106910155,2085.8095721532086,2.340754716342206,2855.4783185147453,159.21208692146573
2011-10-21,5880,2077.100947966037,854.1205708772189,-1078.451677970652,13.95800481937391,1993.141994033846,134.00390904832227
2011-10-24,13980,7883.200302164217,2166.0683486081584,3408.661610908433,10.148059341231457,1092.8600074549656,-13.08881755051927
2011-10-27,8840,569.4434757302257,1805.5324948833068,1373.0289186052928,24.783610364951784,2550.1812985056335,86.58709240582182
2011-10-30,6300,674.0369890815637,1526.6920569295303,4.40490394948726,25.868268660994122,1977.6566098249118,82.72487266702365
2011-11-02,18160,5659.162285700484,2687.5609427969516,607.5012705859435,166.04999976981355,4937.487867140009,329.0665568765537
2011-11-05,6960,-203.56450809615103,2331.7129416821035,833.865921866983,28.1176302180212,3616.41973711859,429.8325769148088
2011-11-08,20460,12163.02088495076,3446.3983276502313,2246.5187118590507,341.78118433910385,5246.8638002184425,421.81971018114683
2011-11-11,5925.000000000001,-491.33983469928853,1030.1307366977383,2891.3208264700133,67.00145025274597,1356.5852773242573,-60.67942719673046
2011-11-14,10566.666666666666,4613.502380165556,966.6742835048047,1572.5953848559539,475.45342744722973,2313.3308125090052,36.038003850165566
2011-11-17,5360,1570.6805096944663,760.685612151683,649.5274942678998,-45.31512308096062,1931.4523156005794,8.393262971585985
2011-11-20,11379.999999999998,7295.321931659253,561.1204157509151,393.57635350333294,205.15039347093906,2083.319842578171,-31.206584693784247
2011-11-23,5300,-571.7149191472231,1275.425388792741,286.91246346437583,85.98116885382254,1210.5139524139831,68.37212585951785
2011-11-26,14200,3911.0597874414348,4793.442564682439,1788.4471201928898,184.36362770664482,4246.949429369537,217.15209968731267
2011-11-29,5120,-540.8243173798327,329.3468366093632,479.9415844009358,895.7805026476962,884.9687200535205,72.77925791776805
2011-12-02,10500,696.3629062864154,2909.222048032555,3571.6364585431847,43.66300041495627,3143.865318959383,198.97752808624816
2011-12-05,16240.000000000002,6986.292380921805,1582.103091912861,609.4394398648851,284.77588063423633,1813.4710700026246,319.1782521741154
2011-12-08,6280,1842.3605017358714,1034.2774420659393,1103.8482350045244,41.41452402198187,1456.1976922081428,34.83912833705421
2011-12-11,10900,4419.345782763372,1314.38281297439,672.9532929285348,95.66647000894295,1221.9713177517463,55.699504091852326
2011-12-14,19340,4504.933782399511,3833.219192926518,2599.3425419843156,147.41229519915848,2794.589910671148,58.28994735721327
2011-12-17,4480,3653.2214956645284,472.46287825229825,-578.0654622238196,1.406668557503279,1783.0830949460046,74.75819019586591
2011-12-20,9120.000000000002,2456.482823672345,1602.3601599404553,618.3278547929855,167.10106973886445,2737.0821087274244,48.63720420261267
2011-12-23,5825,864.7223321348739,1378.4116066183935,503.032869831604,268.8960857818983,2291.6757557115975,54.37758417091289
2011-12-26,6425,2071.858087283845,1496.2247715488277,-167.25432021639,16.11915869104792,1464.3962137716517,46.98523129924306
2011-12-29,7420,-1749.8377788879059,1898.1519897422638,2666.6509574089096,26.089915409780524,1208.2504112104787,-60.62549369682826
2012-01-01,10200,4443.61619352551,1388.4069609819267,183.14632382385972,266.84398682794665,2161.788701332229,31.77265587262912
2012-01-04,8640,686.5646375461885,2564.2439753183394,488.94306927305496,159.17273080076646,1696.0722334684579,62.51458786391999
2012-01-07,13360,4471.005677919614,3170.4577097687093,1790.726169113358,201.3801781347218,3962.2424468505496,-10.593144394319873
2012-01-10,15520,7704.967400812448,2468.902580144666,448.94493942464385,99.17249757408092,2552.001853958676,80.89343696956267
2012-01-13,8960,2763.299529290021,695.8271330160928,461.0241726987529,235.48681576530208,1931.6118888982542,91.9976025412122
2012-01-16,8700,822.0568171297526,2825.9810758642125,350.91294345174856,146.1220972758741,1337.866889879098,17.015227940039498
2012-01-19,7950,-15002.880875187619,4658.064745956022,15680.752538883447,311.5921099913308,-1645.139316643778,-795.8187861151436
2012-01-22,9425,1669.6608678086043,1599.0653877788955,635.193608553568,346.47068441529154,970.3765730955749,114.53854232162566
2012-01-25,8625,4428.739465986099,1309.2211627386955,427.1702621363893,-0.6543361504686139,1248.0627939558992,69.32223482164447
2012-01-28,5660,2771.81894480267,375.2409694325687,256.4202834496286,57.927533359891726,1351.6071235895738,202.0081571157935
2012-01-31,9380,1976.7077746219395,2095.187592132092,1740.2218006316025,88.17663691412746,2235.064705339348,75.94727262758774
2012-02-03,6080,2226.2380823416174,1589.8562377283365,1080.4724606510858,13.678709667928103,1335.3545571022896,129.17681847052503
2012-02-06,11760,6465.454901444573,3081.582682514706,985.5041316666355,66.05236988950755,3059.3665548449535,-40.53652388413459
2012-02-09,10800,3317.4526709283596,1837.7924370402502,1124.424892438568,150.4125930710707,1714.302028100986,92.00558057710917
2012-02-12,4575,982.5425203616484,920.1448491873838,368.0703562380054,328.4634070550402,1192.2935629189503,78.8505263910107
2012-02-15,21279.999999999996,10751.859932491661,2380.743491114798,556.1991793379441,64.78703612266291,2357.5632370791304,112.0478197421531
2012-02-18,8775,4556.62594951941,597.2442137604957,304.28745344377336,195.61641670750348,1040.047519367751,23.290686849092538
2012-02-21,6820,1049.925337506172,1289.4788926948468,1059.2160888695616,361.57493815730857,1776.4445421276548,123.59146521839504
2012-02-24,8119.999999999999,1839.2276814913414,516.8530510017704,602.4791804440174,162.4139045132288,2468.3559889131266,181.4533970181631
2012-02-27,13040,6429.775667101392,950.0818618739935,686.1877435505099,338.03133884996396,1755.6116328909222,44.84208451972965
2012-03-01,7739.999999999999,932.0097775622471,860.3280162700557,178.65508662263372,13.65828004794,1734.0738265491511,106.47219388360422
2012-03-04,6180,4484.405587607355,442.9225505015575,527.7182029125546,-6.822049563118872,790.1481790208535,32.695950242942665
2012-03-07,10180,5559.6019396240445,364.3876417984292,133.75768268701725,608.1377180600812,2066.634864522515,-18.11523150760806
2012-03-10,4980,1743.5176673161593,957.2475276780357,483.35146419839526,126.48937289718971,1226.9857972498003,36.97933914068631
2012-03-13,12900,7588.1163368774405,66.22260179953146,1447.3359774088588,710.0219662035105,2746.4567102830206,57.14758195832253
2012-03-16,19025,7437.838486204148,1891.4932289824783,714.5948592233781,105.41308205062728,3147.179658977614,334.46383743640723
2012-03-19,13175,6637.699244401905,1872.4756388306243,2833.3934605497184,239.6239206536426,1204.5374635517446,86.9839488392721
2012-03-22,13000,9662.326283857557,1178.3819660928848,279.0649757347672,53.24287283085775,2342.2312747241895,361.72410894047346
2012-03-25,8900,-123.71167201850467,1171.9047547106225,1661.649243988119,902.2469071412804,2864.7252975774604,79.76073761782936
2012-03-28,9440,2089.055795913059,1496.710582501437,3063.132951627073,114.23648989096525,2716.133007521092,17.803354926651828
2012-03-31,6820,1264.759739187492,-59.350670915097055,827.4075456257905,28.04509007064901,990.0654350567254,3.261050193515466
2012-04-03,4280,-81.75241781474365,1070.8588049052873,2211.0913313905894,-15.866370252332983,1219.0540845433607,101.97178668338026
2012-04-06,3100,138.04965590930425,963.0764431104902,1191.936726701156,44.9048894906268,969.3875469309028,72.38584598113765
2012-04-09,5175,1539.6476687399552,411.56432819340256,2865.909466866063,-35.39302751332682,589.100740169268,30.41876100671822
2012-04-12,3866.6666666666665,837.2849615526235,772.0830260956674,783.8890415091964,34.959447827968106,857.2585649067443,61.099933850913786
2012-04-15,18860,7841.456901425896,630.3199309571321,3824.217957389947,45.54845099047338,1686.2060690899602,-43.67697045043138
2012-04-18,5320,21.37361326137019,582.0643472316043,1153.711663141008,61.31721136965724,2024.378020907875,50.820561525157636
2012-04-21,6875,2763.193848905654,264.0665708587334,1703.5054979347788,138.80609670292125,550.1690214552824,70.00266051239318
2012-04-24,5600,837.4598473756051,657.36884955398,2061.5533422717845,15.442423981223449,1089.826255458654,10.625894833748994
2012-04-27,4860,3140.1656518524032,-26.384791658634068,-327.21572338243635,29.21936664650666,1274.2702444191925,137.82033131058932
2012-04-30,5460,-1060.7263347597825,483.72029858644765,2285.167070741425,88.82546001715414,524.368247777556,-22.46919669796544
2012-05-03,9420,1011.4869850025906,60.06791054036892,1007.0710017829266,97.67991461760562,2144.2739823715397,201.32321981148564
2012-05-06,6040,2570.4614379827453,-211.3005444777497,738.3994115600494,45.286735105327864,1666.1576743439068,89.77726082242245
2012-05-09,11700,4171.98806075953,790.6210249713185,1296.6815029204224,151.68338530932556,2190.258091266233,191.3849451781509
2012-05-12,9360,2163.03022127068,1128.8678514269855,4492.804879858141,-12.528319133318929,2667.2887755316847,79.19687047450306
2012-05-15,8440,-426.8215960147516,-171.40431646021503,2996.9043832369816,627.4727000828973,1779.1020159397656,219.97197425992846
2012-05-18,5979.999999999999,373.0509615363767,-87.69111960112973,1337.732365346357,-48.24601702667511,2996.319761698812,282.8027920639821
2012-05-21,7525,-1268.3493914679104,-5.128698922358599,770.4065948583374,140.57328272188377,1900.287860255145,242.01744130180316
2012-05-24,9100,1038.4989371607037,-107.64770526374463,550.13828364266806,49.59592189006434,2912.42490958429,318.3951249135487
2012-05-27,13380,3988.131616886257,740.5808167016122,3435.0068816099506,121.01424482910778,2227.286911223569,46.51124411204633
2012-05-30,9766.666666666666,3398.8776562791613,692.3959779763316,1737.8762696930467,-34.56363648755524,2501.7706635858353,96.79229834232221
2012-06-02,8625,3350.6510708806995,15.970098550242945,519.164147333945,215.82966558040394,1541.5091414722995,165.06580578999262
2012-06-05,3620,-159.1365666306014,179.98454505728125,666.5600024743477,-28.6059568422577,1994.0402976692706,160.49138647504583
2012-06-08,9360,2173.766585798022,914.1039970248928,1911.9811224855835,-10.885654747791438,3452.366931492292,228.34244985752377
2012-06-11,8000,1391.9057442977949,-190.59243120961858,1007.7991117521892,322.7584673543283,1848.020288648651,208.30973886494502
2012-06-14,7025,2178.9336669172963,-200.3595424997185,507.77890872204813,50.808694341696636,2277.706804421889,159.93723660916092
2012-06-17,8650,1217.182412704307,-448.00399620633635,1027.2250823327709,528.4921632851655,871.4805182822419,197.3124922432586
2012-06-20,20280,7170.594150410951,-186.0886531979443,2222.110024414773,309.306615213312,4101.384086177515,241.06195229879754
2012-06-23,8250,3641.224490281368,-52.5666495887862,-645.4348271404253,-4.146624559784819,3347.4004115772696,297.82685516069625
2012-06-26,2760,1082.6868235183,10.516645513751016,298.79790627633565,-25.453793008429415,1844.9578459884017,128.04617575350426
2012-06-29,22633.333333333332,7720.08803727662,-210.52482375118794,1273.242092138332,-22.149715730072035,3367.2084362559594,-29.878771259282363
2012-07-08,11650,2855.810263249612,150.80987313218031,2036.017532333998,-30.059823262418575,2728.3856238100707,55.10272757343106
2012-07-11,7116.666666666667,748.9043831863553,138.87229170931164,902.0998908314449,286.5934471024452,2229.968181949447,119.61399295334517
2012-07-14,13660,4629.383216656525,378.80095477969496,1516.6212505203882,-25.559288682431085,3222.771977496831,-46.798254993847166
2012-07-17,17120,7775.919390473663,176.69615011959417,1651.8472044044495,-46.85382826026463,3407.3278257287225,124.3019604713708
2012-07-20,7383.333333333333,1948.0263776208162,-245.77729712951356,296.08957346292374,97.97933225850454,2337.2517959507477,170.33587184839942
2012-07-23,14983.333333333334,10783.357980733228,4630.280747223765,-1477.5072530594848,468.19015762132136,4576.18419918108,-365.0718255954028
2012-07-26,12700,3207.500572868515,338.160396204845,2776.2497005282607,193.15468700207657,2493.119315886199,14.020875708509434
2012-07-29,6583.333333333334,1875.8071290892904,-78.0093130733667,195.41413037123516,-37.395105732732546,2286.815273925847,155.36912393250455
2012-08-01,8750,247.68237524324647,-44.61148027327303,840.7030194809053,100.18844374447917,2125.114289811345,255.81473647558204
2012-08-04,12700,1929.887108398116,-278.83384358404743,3176.6585853630068,284.0158092851156,1377.4673750361724,65.665281996896
2012-08-07,6866.666666666667,424.8739397632905,213.08808218878107,646.1849349366054,23.223919762562804,3067.8941369568656,283.3930416254445
2012-08-10,8216.666666666666,1012.0970050099811,-276.98376895894773,1825.8138694493582,367.59905598755444,1579.7698499736325,76.2074392846657
2012-08-13,7720,NA,NA,NA,NA,NA,NA
2012-08-16,9850,2292.9005695286505,492.1418889422013,1540.9895212804902,-7.078905099453755,3203.305444414416,188.58336353745517
2012-08-19,6283.333333333333,1604.9517539554981,428.54034329397615,640.744179475696,-32.533285121338544,2152.312290327628,131.2351908103116
2012-08-22,12866.666666666668,4184.872228156978,690.6003583795494,1788.0611400401822,19.25348121357591,2939.8383683671545,170.24504912020726
2012-08-25,14166.666666666666,5111.980704311087,-97.86594131305888,1618.8101079847572,33.60724258368113,2872.877850389655,260.1705580606775
2012-08-28,9166.666666666666,1316.0256944308912,33.94381907110137,2343.8818443510554,87.1438161020916,1990.0048684607182,110.04542884240306
2012-08-31,17759.999999999996,8234.728453576983,682.4975479621119,2242.9844222817587,104.69118129020066,3106.6786166362904,111.10769177561642
2012-09-03,5600,528.7046729733096,-409.0093750919357,731.9692789656489,551.9532888503442,1859.3856295883,173.61231439165925
2012-09-06,7316.666666666666,138.75981302373444,886.3831343045265,1712.0422567284777,109.66975370322456,4043.4841178198667,295.0189521742999
2012-09-09,3916.6666666666665,743.1464552728734,-25.302027293118705,182.53480016871941,-11.56866801427019,1632.1582189068952,139.2738329352891
2012-09-12,8833.333333333334,1114.2362365739525,1451.2296025779092,1552.83484506919,30.97114665094358,3633.6509188583386,259.21350529099317
2012-09-15,4050,722.3857422120977,258.4242964000522,508.3446611196402,-18.641304211109116,1980.8754459343809,74.30673404492147
2012-09-18,6100,114.3969287117546,-624.1511462791318,562.4480457555283,1734.953398916819,1048.4860888289672,93.05667588729364
2012-09-21,4920,1212.1141063613957,-73.79600325328941,369.70008266957234,242.788669049796,3239.4379886395573,414.4559786525728
2012-09-24,4460,2388.488708872286,556.2169012222839,-19.89591643583979,114.32690920736106,1939.9142806086163,239.08155134105658
2012-09-27,15233.333333333334,6175.787413589894,911.8551239343603,1309.7083274238278,44.26912671001607,3573.1816865309343,436.4222358272523
2012-09-30,6000,1048.959638491877,410.54921507525717,813.976506289856,-19.79813120001769,1366.9274211009078,121.20253951297033
2012-10-03,16560,7541.214719468215,1049.033870086699,536.794319378781,19.95992199883682,3946.190880255407,538.6199025169675
2012-10-06,12620,3680.92112066573,1076.8194463327577,2513.6787191892195,-19.756410141530218,1701.0329380669532,-36.26982501843202
2012-10-09,4720,-915.5131809685655,457.14310252473416,912.3817084261551,96.175507173795,1652.27767188426,111.65460137781133
2012-10-12,5783.333333333333,-123.29566718035446,2428.4055722280423,992.5833086684136,42.1350964481456,2629.671175126571,142.4769481470914
2012-10-15,6983.333333333333,584.7688599246748,621.7749218738612,1065.489708650489,640.449634804021,1923.6358876624304,49.51540486393727
2012-10-18,9550,1278.9251461649687,665.3396992007773,1548.3015806869828,88.09226062551399,3652.056422360386,387.5694967917196
2012-10-21,5833.333333333333,1356.7958062697326,761.9389223380513,1703.2169169029542,79.88103346556812,1471.2149669859923,62.31395401077151
2012-10-24,11750,5021.403800881294,526.2405078849603,1083.9916901940944,28.936736087382535,2684.33375112788,215.98716792853514
2012-10-27,6450,1935.1025899187275,-148.93654298581248,822.5146360279647,6.49745447878997,2019.4866445743696,71.99170716232084
2012-10-30,3800.0000000000005,342.5762547118184,50.5024143333106,-309.67353061926985,1588.9679370249598,810.9778785470688,68.12056308206728
2012-11-02,3350,84.07168943104844,660.6837185098668,527.9704790668466,-26.119952990238023,1128.3141548919757,35.93743594811593
2012-11-05,3366.6666666666665,34.034281517175366,1332.344003338075,218.03160972541525,82.69035835028083,825.0747593667453,71.88017989086474
2012-11-08,4816.666666666666,-1175.2835269594218,2545.095822252845,857.3827222373728,121.71105958684932,1900.9734638514085,18.64887857915536
2012-11-11,20333.333333333332,9467.651624692076,857.9226041904992,1243.5380329264422,106.2417178732688,1777.536834184728,53.05409537929101
2012-11-14,4533.333333333333,-5.454493575728959,1075.19658125792,1156.6838673443808,210.56194562532443,1132.0475554512839,25.952325130427397
2012-11-17,10650,3231.471650405245,1160.025354161277,1316.3204934744226,8.473890486904182,1201.445353689216,61.16009537584355
2012-11-20,12150,960.54316349446,1340.6066504609385,1998.0629335502306,-3.415728982492424,3190.294662574537,91.2262671550071
2012-11-23,15350,5312.864451268512,2266.5286053490518,1250.5843911978209,825.0688208858354,2538.3002347863694,384.7217753726318
2012-11-26,12033.333333333334,2068.9717433144187,3402.519132764346,1309.204291638825,265.0892502644872,2303.6513136135463,95.06774407967023
2012-11-29,19333.333333333332,8301.48938676326,3018.2336091132065,702.1624515761322,179.93023578948993,1845.8089226490772,26.871987274505322
2012-12-02,23020,9141.138088999493,1986.2333997166547,239.61868986764932,450.48548511082566,1939.1841134606195,250.51554598203202
2012-12-05,5433.333333333334,-766.4900940716266,2899.3544871427503,598.3535291496476,325.4596385982532,2944.126185811976,-103.73926533516968
2012-12-08,22616.666666666668,3527.1738783436285,3998.76347098198,1517.3697088843671,174.91323313433134,3287.0221816237326,195.52223429756668
2012-12-11,4700,95.56536396795993,1212.2632433729113,658.709819637552,28.629049651462182,1155.8951958473224,102.50591270332433
2012-12-14,19866.666666666668,8215.448394764042,3104.3194864244265,1236.551149434138,134.5227642218592,2878.1314220512777,138.83946320183057
