"","date_local","aluminum_pm2_5_lc_88104","arsenic_pm2_5_lc_88103","barium_pm2_5_lc_88107","bromine_pm2_5_lc_88109","cadmium_pm2_5_lc_88110","calcium_pm2_5_lc_88111","chromium_pm2_5_lc_88112","copper_pm2_5_lc_88114","iron_pm2_5_lc_88126","lead_pm2_5_lc_88128","magnesium_pm2_5_lc_88140","manganese_pm2_5_lc_88132","nickel_pm2_5_lc_88136","selenium_pm2_5_lc_88154","silicon_pm2_5_lc_88165","sulfate_pm2_5_lc_88403","sulfur_pm2_5_lc_88169","titanium_pm2_5_lc_88161","total_nitrate_pm2_5_lc_88306","vanadium_pm2_5_lc_88164","zinc_pm2_5_lc_88167"
"835",2008-11-29,0,0.001,0,0.002,0,0.052,0,0.0029,0.0655,0,0,0.001,0.0095,0,0.028,2.72,0.916,0,1.89,0,0.0275
"836",2008-12-02,0.049,0.00131,0,0.0015,0.009,0.0444,0.0028,0.0042,0.0772,0,0,0.0032,0.0077,0,0.0244,2.17,0.701,0.001,1.4,0.003,0.0243
"837",2008-12-05,0,0,0,0.001,0,0.0389,0,0.0031,0.0664,0.001,0.001,0.0036,0.0074,0,0.0315,1.87,0.592,0.002,1.4,0.001,0.0239
"838",2008-12-08,0.009,0.001,0,0.001,0.013,0.0779,0.0066,0.0062,0.111,0.005,0.001,0.0051,0.0154,0,0.0452,1.22,0.401,0.001,1.19,0.003,0.0372
"839",2008-12-11,0.004,0.001,0,0.0023,0.011,0.238,0.001,0.0024,0.0254,0,0.004,0,0.0022,0,0.0113,1.24,0.399,0.001,0.58,0.002,0.0074
"840",2008-12-14,0.013,0,0,0.0046,0,0.0492,0.001,0.0051,0.0674,0.002,0,0,0.0093,0,0.03,2.81,0.938,0,2.72,0.006,0.0319
"841",2008-12-17,0.03,0,0.008,0.0056,0,0.0853,0.002,0.006,0.126,0.0136,0.007,0.002,0.0057,0,0.0527,2.78,0.916,0.004,1.89,0.0023,0.035
"842",2008-12-20,0,0,0,0.0026,0,0.0265,0,0.001,0.0206,0,0.008,0.001,0.0209,0,0.0294,1.51,0.52,0,1.46,0,0.0158
"843",2008-12-23,0.04,0.0018,0,0.0041,0,0.106,0,0.0035,0.0997,0.001,0.03,0.0058,0.0176,0.003,0.074,2.87,0.959,0,4.5,0.004,0.0465
"844",2008-12-26,0.008,0.0014,0,0.0017,0,0.0472,0,0.0046,0.0759,0.001,0.013,0.002,0.0048,0,0.0393,3.11,0.965,0,1.62,0.0054,0.0258
"845",2008-12-29,0,0.001,0,0.0027,0,0.0355,0,0.0032,0.0668,0,0,0.0028,0.0056,0,0.0354,2.11,0.705,0.001,1.1,0,0.0172
"846",2009-01-01,0,0.00105,0,0.0025,0,0.0534,0,0.002,0.0339,0,0.019,0.0023,0.0105,0,0.0243,1.08,0.375,0,0.517,0,0.0241
"847",2009-01-04,0.025,0.0019,0,0.002,0,0.0657,0.001,0.0052,0.085,0.002,0,0.0045,0.0169,0.001,0.041,1.53,0.494,0,1.47,0.007,0.034
"848",2009-01-07,0.006,0,0,0,0,0.0407,0,0.0027,0.0512,0.005,0,0.0024,0.0076,0,0.02,1.58,0.535,0.002,1.23,0.001,0.0176
"849",2009-01-10,0.01,0,0,0.001,0,0.0532,0.0064,0.0048,0.0781,0,0.001,0.0041,0.0146,0,0.0338,1.92,0.652,0,3.13,0.003,0.0269
"850",2009-01-13,0.007,0.0021,0,0.0054,0.004,0.0592,0.001,0.0053,0.111,0,0.01,0.0046,0.0127,0,0.0361,4.84,1.62,0.004,4.28,0.0041,0.0356
"851",2009-01-16,0.018,0,0.013,0.0034,0,0.0767,0,0.001,0.057,0.004,0.016,0.002,0.0137,0.002,0.0615,2.77,0.865,0.003,3.35,0.0066,0.026
"852",2009-01-19,0.042,0,0,0.0064,0,0.143,0.002,0.0084,0.135,0.0049,0,0.0075,0.0386,0.002,0.097,5.84,2.07,0.002,9.18,0.004,0.086
"853",2009-01-22,0.037,0.00233,0,0.0078,0,0.0838,0.0031,0.0065,0.132,0.0029,0.008,0.0071,0.0168,0.001,0.0811,5.14,1.71,0.002,7.23,0.0085,0.0463
"854",2009-01-25,0.031,0,0,0.0021,0,0.0579,0.001,0.0033,0.0462,0.0071,0.02,0.001,0.0145,0,0.033,1.89,0.648,0.003,2.14,0.001,0.0208
"855",2009-01-28,0.018,0.0021,0,0.0034,0,0.0547,0.0131,0.0042,0.146,0.004,0,0.0105,0.0114,0,0.066,2.67,0.914,0,2.4,0,0.115
"856",2009-01-31,0,0,0,0.0049,0.001,0.0442,0,0.001,0.0403,0.0039,0.006,0.0027,0.0076,0,0.0517,3.63,0.883,0,3.87,0.001,0.0251
"857",2009-02-03,0.013,0,0,0.0014,0,0.0737,0.001,0.0021,0.0474,0,0,0.001,0.0084,0,0.0367,1.61,0.506,0,3.14,0.0043,0.0336
"858",2009-02-09,0.021,0,0,0.001,0.008,0.0645,0,0.0041,0.101,0,0.014,0.0028,0.0141,0,0.0567,2.01,0.637,0.003,1.85,0.0041,0.0312
"859",2009-02-12,0.021,0,0,0.0035,0,0.0284,0.001,0.001,0.0509,0.002,0,0,0.0037,0,0.035,1.49,0.515,0,0.36,0,0.0099
"860",2009-02-15,0.027,0.00105,0,0.0016,0.004,0.0379,0,0.0029,0.0429,0,0,0.0032,0.0082,0,0.0458,0.71,0.236,0,0.875,0.002,0.0332
"861",2009-02-18,0.019,0,0,0.0041,0,0.0398,0,0.001,0.0618,0.0056,0,0.001,0.0093,0.002,0.026,1.98,0.667,0.001,3.76,0.005,0.0163
"862",2009-02-21,0.021,0,0,0.001,0,0.0329,0,0.0029,0.0474,0.003,0.008,0.002,0.0081,0,0.019,2.55,0.817,0,2.43,0,0.0182
"863",2009-02-24,0.024,0,0,0.001,0,0.0568,0.001,0.0032,0.0547,0.0039,0,0.0024,0.0117,0.001,0.0705,1.35,0.421,0.002,0.564,0,0.0593
"864",2009-02-27,0,0,0,0.0034,0,0.0551,0,0.002,0.0474,0,0.002,0.002,0.0066,0,0.046,2.82,0.881,0,1.8,0.0076,0.011
"865",2009-03-02,0.011,0,0,0.0035,0,0.0396,0.002,0.001,0.0292,0,0,0.001,0.0084,0,0.031,1.31,0.423,0.001,0.857,0.002,0.0197
"866",2009-03-05,0.032,0.0021,0,0.0061,0.008,0.109,0,0.0074,0.16,0.0042,0.005,0.0052,0.0206,0.001,0.123,4.67,1.42,0.005,4.54,0.0091,0.0478
"867",2009-03-08,0.024,0,0,0.0054,0,0.0309,0,0.004,0.0758,0,0.005,0.001,0.0047,0,0.053,3.08,0.978,0,1.42,0,0.009
"868",2009-03-11,0.007,0,0,0.0064,0,0.0556,0,0.0038,0.0913,0.001,0,0.003,0.0093,0.002,0.053,4.35,1.46,0,2.23,0.0057,0.019
"869",2009-03-14,0.208,0.001,0,0.0082,0,0.126,0,0.0094,0.135,0.0159,0,0.0066,0.0181,0.001,0.281,4.31,1.44,0.002,10.2,0.005,0.0665
"870",2009-03-17,0.028,0,0.004,0.0044,0,0.0657,0.001,0.001,0.078,0.002,0.018,0.002,0.0023,0,0.0611,2.36,0.911,0.004,2.66,0.0054,0.014
"871",2009-03-20,0.016,0,0,0.0034,0,0.0469,0,0.0023,0.0559,0.003,0,0,0.005,0,0.043,1.86,0.575,0.004,1.77,0.002,0.009
"872",2009-03-23,0.018,0,0,0.0023,0,0.0543,0,0.0019,0.0564,0.001,0,0.0025,0.0083,0,0.068,1.1,0.334,0,0.258,0.001,0.0141
"873",2009-03-26,0,0,0,0.0037,0,0.0283,0.002,0.002,0.0644,0,0,0.0022,0.006,0,0.0257,1.68,0.542,0.001,1.85,0,0.0124
"874",2009-03-29,0,0,0,0,0,0.0182,0.0038,0,0.041,0,0,0.001,0.0058,0,0.009,2.04,0.683,0.001,1.7,0,0.0083
"875",2009-04-01,0.044,0,0,0.0034,0,0.0507,0,0.0026,0.059,0,0.06,0.003,0.0042,0,0.071,1.71,0.55,0.003,1.18,0,0.0155
"876",2009-04-04,0.008,0,0,0.0027,0.009,0.012,0.001,0.001,0.0316,0.001,0,0.001,0.0032,0,0.013,2.28,0.928,0.001,0.185,0.001,0.0039
"877",2009-04-07,0.03,0,0,0,0,0.0142,0,0.0039,0.0437,0.002,0.009,0,0.0031,0,0.017,1.49,0.477,0,0.336,0.001,0.0059
"878",2009-04-10,0.016,0,0,0.0063,0,0.0674,0,0.0062,0.124,0.002,0,0.0031,0.012,0.002,0.0865,5.49,2.3,0.003,4.04,0.0086,0.0373
"879",2009-04-13,0.025,0.001,0,0.003,0.012,0.0372,0,0.0025,0.0664,0,0,0,0.0055,0,0.0892,1.93,0.613,0,0.529,0.002,0.0099
"880",2009-04-16,0.002,0,0.003,0.0051,0.004,0.0458,0,0.001,0.0483,0.002,0.014,0.002,0,0.001,0.0581,2.14,0.874,0.002,0.618,0.0027,0.014
"881",2009-04-19,0,0.00105,0,0.0015,0,0.0299,0.002,0.001,0.0423,0,0.006,0.002,0.001,0,0.0709,1.77,0.581,0.0065,0.592,0,0.0051
"882",2009-04-22,0,0,0,0.0033,0,0.0488,0.002,0.0051,0.109,0,0,0.0019,0.0064,0,0.0587,2.85,0.949,0,3.93,0.0079,0.0218
"883",2009-04-25,0.044,0,0,0.0037,0,0.0626,0.001,0.0064,0.141,0.001,0.019,0.0024,0.0082,0.001,0.077,4.89,1.6,0.001,3.06,0.005,0.0218
"884",2009-04-28,0.045,0,0,0.0043,0,0.0494,0,0.0023,0.099,0.0056,0,0.002,0.0027,0,0.115,3.24,1.03,0,0.404,0,0.0077
"885",2009-05-01,0.06,0,0.004,0.0053,0,0.0389,0.0052,0.0052,0.124,0,0.015,0.0028,0.005,0,0.075,6.13,2.09,0.001,2.78,0,0.0113
"886",2009-05-04,0,0,0,0.001,0,0.0224,0.001,0.001,0.0571,0,0,0.0029,0.001,0,0.0442,2.56,0.776,0.001,3.32,0.003,0.0189
"887",2009-05-07,0.008,0,0,0.0037,0,0.0382,0.002,0.0075,0.148,0.005,0.024,0,0.0041,0.001,0.043,2.09,0.726,0.0063,1.58,0.002,0.0111
"888",2009-05-10,0.013,0,0,0.0021,0,0.0059,0,0.001,0.036,0,0,0.001,0.001,0,0.045,1.39,0.463,0,0.088,0,0.001
"889",2009-05-13,0.014,0.001,0,0.0028,0.001,0.0385,0.001,0.0042,0.102,0,0,0.001,0.0024,0.0017,0.0677,3.86,1.22,0.0058,2.98,0.001,0.0206
"890",2009-05-16,0,0,0,0.001,0.009,0.0195,0,0,0.0289,0.001,0.003,0.001,0.0176,0,0.0148,2.29,0.789,0.001,1.29,0.0042,0.002
"891",2009-05-19,0.026,0,0.007,0.002,0.006,0.0748,0,0.005,0.146,0.004,0.014,0.002,0.001,0,0.0668,1.48,0.526,0.0059,1.07,0.0031,0.015
"892",2009-05-22,0.019,0.00152,0,0.0037,0,0.0609,0.002,0.0061,0.156,0,0.01,0.0031,0.0037,0,0.12,2.75,0.999,0.0099,1.52,0.007,0.0153
"893",2009-05-25,0.039,0,0,0.0025,0,0.0326,0.005,0.0042,0.0935,0.0041,0,0.001,0.0043,0,0.1,3.78,1.31,0.0061,0.833,0,0.0083
"894",2009-05-28,0.036,0,0,0.002,0,0.0191,0.0303,0.0036,0.147,0,0,0.0027,0.0098,0.002,0.015,1.8,0.621,0,1.53,0,0.003
"895",2009-05-31,0.019,0,0,0.0019,0,0.0313,0,0.005,0.0878,0.0028,0,0.0021,0.0022,0,0.0701,2.15,0.705,0.003,0.386,0.004,0.0115
"896",2009-06-03,0,0,0,0.001,0,0.033,0,0.0035,0.0852,0.002,0,0.0028,0.0015,0,0.0507,2.49,0.813,0.003,0.788,0.001,0.0101
"897",2009-06-06,0,0,0,0.0027,0,0.0174,0,0.0025,0.0775,0.001,0,0,0.0021,0.0016,0.0367,1.36,0.48,0.0054,1.91,0,0.0081
"898",2009-06-12,0,0,0,0.0031,0,0.0251,0.001,0.0046,0.106,0.001,0,0.003,0.0046,0.001,0.0303,3.36,1.1,0,1.74,0.0042,0.0073
"899",2009-06-15,0,0,0,0.0028,0,0.0242,0,0.0019,0.0594,0.001,0,0,0.0016,0,0.0299,0.94,0.337,0,0.594,0.001,0.0055
"900",2009-06-18,0.003,0,0,0.002,0.007,0.0373,0,0.001,0.0307,0.001,0.01,0.0033,0,0.001,0.0191,1.22,0.375,0.002,0.516,0.002,0.002
"901",2009-06-21,0,0,0,0,0,0.005,0,0.0017,0.03,0,0,0.001,0.002,0,0.007,0.86,0.277,0,0.2,0,0.0046
"902",2009-06-24,0.022,0,0,0.0018,0,0.0219,0.002,0.0025,0.0801,0,0,0.002,0.0014,0,0.0384,1.28,0.418,0.005,1.74,0.002,0.0356
"903",2009-06-27,0,0,0,0,0,0.0325,0.0032,0.0054,0.128,0.002,0,0.002,0.0034,0,0.0344,1.36,0.502,0,0.928,0.002,0.0123
"904",2009-06-30,0.013,0.00148,0,0.0045,0.014,0.0634,0.0028,0.006,0.134,0,0,0.003,0.0053,0.001,0.0942,5.07,1.82,0.003,1.07,0.0067,0.0133
"905",2009-07-03,0.05,0.00156,0,0.002,0,0.0204,0.004,0.0071,0.128,0,0,0.001,0.003,0,0.0314,3.49,1.1,0.002,0.735,0,0.0109
"906",2009-07-07,0.038,0,0,0.0023,0,0.0344,0.001,0.0056,0.0861,0.002,0.008,0,0.003,0,0.042,4.42,1.47,0.001,1.87,0.002,0.0068
"907",2009-07-09,0.044,0,0,0,0,0.0273,0.002,0.0015,0.0645,0,0,0,0.001,0.001,0.032,1.58,0.497,0,0.461,0,0
"908",2009-07-12,0,0.001,0,0.0017,0,0.0128,0.002,0.0029,0.0653,0,0,0.001,0.0016,0,0.0319,1.19,0.415,0,0.498,0.001,0.0056
"909",2009-07-15,0.024,0,0.001,0,0,0.0387,0.001,0.0048,0.104,0.003,0.007,0,0.0028,0,0.055,1.65,0.617,0,0.406,0.003,0.0102
"910",2009-07-18,0.029,0.001,0.003,0.0012,0,0.0187,0,0.0039,0.0521,0.002,0.006,0.001,0.0022,0,0.039,5.16,1.66,0,0.91,0.002,0.0081
"911",2009-07-21,0,0.001,0,0.0015,0,0.0114,0,0.001,0.05,0,0,0,0.001,0.0014,0.0219,3.05,0.996,0.003,0.949,0,0.0049
"912",2009-07-24,0.005,0,0,0.001,0,0.0227,0,0.002,0.0634,0,0,0,0.002,0,0.0253,1.8,0.577,0.004,0.554,0.002,0.0077
"913",2009-07-27,0.064,0.0018,0,0.0027,0,0.0317,0,0.0034,0.106,0,0.012,0.001,0.0027,0,0.088,3.36,1.23,0,1.22,0.006,0.01
"914",2009-07-30,0.02,0.001,0,0.001,0,0.0264,0,0.0039,0.1,0,0,0.001,0.0028,0,0.076,3.6,1.22,0.002,0.457,0.001,0.0093
"915",2009-08-02,0.009,0,0.002,0.001,0,0.0212,0.002,0.002,0.0698,0.002,0,0,0.0025,0,0.049,2.26,0.829,0,0.502,0.0035,0.0037
"916",2009-08-05,0.042,0,0.004,0.0023,0.007,0.0298,0.001,0.0034,0.111,0.002,0,0.002,0.0054,0,0.077,6.24,2.38,0.001,0.977,0.004,0.0149
"917",2009-08-08,0.004,0,0.003,0.0012,0,0.0161,0,0.0066,0.0493,0,0,0.001,0.001,0,0.02,0.597,0.223,0,0.199,0,0.0061
"918",2009-08-11,0.043,0,0,0.001,0,0.0521,0.0247,0.0063,0.203,0.001,0.003,0.0027,0.0114,0.001,0.116,2.66,0.981,0,0.229,0,0.0104
"919",2009-08-14,0.034,0,0.005,0.0026,0.009,0.0349,0,0.0054,0.159,0.002,0.006,0.0039,0.0022,0,0.043,2.59,0.904,0.001,1.57,0.003,0.0139
"920",2009-08-17,0.005,0,0.001,0.0059,0.009,0.0506,0.001,0.003,0.121,0.003,0.033,0.001,0,0.002,0.0638,8.4,3.3,0.0043,1.01,0.0043,0.01
"921",2009-08-20,0.042,0,0,0.0025,0,0.0502,0,0.0041,0.152,0.002,0.002,0.0022,0.002,0,0.164,7.4,2.48,0.003,0.998,0.0044,0.0113
"922",2009-08-23,0.094,0,0,0.002,0,0.0407,0.0027,0.0063,0.133,0,0,0.001,0.0049,0,0.146,2.59,0.926,0.001,0.596,0.002,0.0139
"923",2009-08-26,0.053,0,0,0.0044,0,0.0323,0.001,0.005,0.112,0.003,0,0.0023,0.0029,0.002,0.06,8.84,3.07,0.003,0.607,0.001,0.0149
"924",2009-08-29,0.139,0,0,0,0,0.034,0.0029,0.0022,0.12,0,0,0.002,0.0012,0,0.294,0.952,0.293,0.0091,0.675,0.001,0.0024
"925",2009-09-01,0,0,0,0.0015,0.007,0.0151,0,0.0031,0.0602,0.001,0,0,0.001,0,0.0157,0.559,0.193,0.004,0.187,0,0.0067
"926",2009-09-04,0.034,0,0,0.001,0,0.022,0.001,0.0038,0.117,0.004,0,0,0.0034,0.001,0.033,1.2,0.438,0,0.684,0,0.009
"927",2009-09-07,0.008,0,0,0.0022,0.005,0.0151,0.001,0.001,0.0394,0,0,0.001,0.001,0.001,0.003,0.663,0.257,0.001,0.441,0.001,0.0047
"928",2009-09-13,0.003,0,0,0.0032,0,0.0141,0,0.0021,0.0466,0,0,0.001,0.0014,0,0.0205,1.01,0.335,0.001,0.142,0,0.0107
"929",2009-09-16,0.004,0,0,0.001,0.001,0.0174,0,0.007,0.055,0,0.018,0.001,0.001,0,0.014,0.933,0.344,0,0.369,0,0.0048
"930",2009-09-19,0,0,0,0.001,0,0.0176,0,0.0047,0.075,0,0.008,0,0.0022,0,0.021,0.45,0.162,0.003,0.154,0,0.0089
"931",2009-09-22,0.019,0.00199,0,0.0016,0.012,0.0276,0,0.0033,0.0972,0,0.003,0.001,0.0031,0,0.0331,0.931,0.317,0.004,0.421,0.0059,0.0068
"932",2009-09-25,0.003,0.001,0,0,0,0.0226,0.001,0.0019,0.0477,0,0,0.001,0,0,0.0262,0.419,0.156,0.003,0.103,0,0.0051
"933",2009-09-28,0.01,0,0,0.0017,0,0.0424,0.001,0.0028,0.0701,0.001,0.002,0.002,0.0016,0,0.0429,3.46,1.09,0.004,0.852,0.003,0.0122
"934",2009-10-01,0.007,0,0.006,0.001,0.005,0.0257,0,0.0062,0.0842,0.0028,0.013,0.001,0.0029,0,0.013,0.88,0.282,0,0.49,0.001,0.0175
"935",2009-10-04,0,0,0,0.0033,0,0.0333,0.002,0.0066,0.115,0.0027,0,0.001,0.005,0,0.0423,2.91,1.02,0.005,2.21,0.0039,0.0238
"936",2009-10-07,0.023,0.001,0.002,0.0021,0,0.0215,0,0,0.0448,0,0.006,0.0031,0.0027,0,0.023,1.5,0.533,0,0.277,0,0.0032
"937",2009-10-10,0.008,0.00105,0,0,0.007,0.0192,0.003,0.0033,0.0792,0,0,0.001,0.002,0,0.026,1.6,0.501,0.003,1.88,0,0.0156
"938",2009-10-13,0.015,0,0,0.0032,0.011,0.0485,0.002,0.0053,0.117,0.002,0,0.001,0.005,0,0.0496,2.61,0.825,0.004,0.72,0.0048,0.0324
"939",2009-10-16,0,0,0,0.0032,0.004,0.001,0.002,0.002,0.0253,0,0,0.002,0,0,0.0104,0.81,0.263,0,0.37,0,0.0032
"940",2009-10-19,0.017,0,0.004,0.0023,0.018,0.124,0.001,0.005,0.145,0.006,0.015,0.0029,0.0133,0.002,0.0569,1.11,0.393,0.0054,0.79,0.0052,0.086
"941",2009-10-22,0.01,0.00268,0,0.0065,0,0.0731,0.002,0.0099,0.245,0.0042,0,0.008,0.0069,0.001,0.114,4.52,1.6,0.0068,3.77,0.0118,0.049
"942",2009-10-25,0,0,0,0,0,0.0113,0,0.002,0.041,0,0,0,0.0021,0,0.03,1.36,0.434,0,0.126,0.001,0.0112
"943",2009-10-28,0,0,0,0.001,0,0.0098,0,0.0041,0.0345,0,0,0,0.0024,0,0,0.39,0.116,0,0.233,0,0.0094
"944",2009-10-31,0.022,0,0,0,0.002,0.0333,0,0,0.0341,0,0.069,0.001,0.0026,0,0.009,1.46,0.393,0,0.588,0.002,0.0076
"945",2009-11-03,0.036,0.002,0,0.0034,0,0.0604,0.001,0.0065,0.119,0.0049,0.015,0.0021,0.0055,0,0.066,1.89,0.644,0.002,1.3,0,0.0352
"946",2009-11-06,0,0.0019,0,0,0,0.0549,0,0.0043,0.0667,0,0,0.002,0.0066,0,0.021,0.81,0.264,0,0.314,0,0.0841
"947",2009-11-09,0.002,0.00093,0.011,0.0093,0,0.107,0,0.017,0.335,0.003,0.005,0.0073,0.0126,0,0.104,6.12,2.07,0.005,5.96,0.0161,0.072
"948",2009-11-12,0.011,0,0,0.0021,0,0.0065,0,0.0017,0.0282,0,0.008,0,0.001,0,0.005,0.453,0.134,0,0.371,0,0.0045
"949",2009-11-15,0.025,0,0,0,0.005,0.0602,0.0106,0.0117,0.171,0.001,0,0.0046,0.0094,0.0017,0.0274,0.88,0.268,0.008,0.85,0,0.0471
"950",2009-11-18,0,0,0.007,0.0028,0.011,0.0275,0.001,0.002,0.0752,0.001,0,0.001,0,0,0.0272,1.26,0.443,0.0054,0.844,0.001,0.009
"951",2009-11-21,0.026,0.001,0,0.0027,0.002,0.0419,0.001,0.0046,0.0867,0.001,0,0.0019,0.0058,0,0.027,2.68,0.885,0.002,1.86,0.001,0.0335
"952",2009-11-24,0,0,0,0.001,0,0.0077,0,0.0014,0.0439,0.001,0,0,0.0013,0,0.003,1.2,0.38,0,0.868,0,0.002
"953",2009-11-27,0.013,0,0,0,0,0.0146,0,0.0016,0.0324,0.001,0,0,0.0026,0.001,0,2.14,0.679,0,1.17,0,0.011
"954",2009-11-30,0.019,0.00151,0,0.0028,0,0.0931,0.001,0.006,0.151,0,0,0.0041,0.0063,0.001,0.0871,1.41,0.445,0.0105,0.784,0,0.0274
"955",2009-12-03,0,0,0,0.002,0,0.0181,0,0.001,0.05,0,0.025,0.001,0.0032,0,0.002,1.08,0.32,0,0.155,0,0.0068
"956",2009-12-06,0,0,0,0.0015,0,0.0441,0.001,0.0039,0.0559,0.003,0,0.0019,0.0068,0,0.0189,2.68,0.858,0.001,3.59,0,0.0746
"957",2009-12-09,0.009,0,0,0.003,0,0.0547,0,0.0038,0.0858,0.002,0.008,0.0018,0.0079,0,0.034,2.04,0.606,0,1.42,0.001,0.0438
"958",2009-12-12,0.04,0.0025,0.005,0.0017,0.032,0.0879,0.003,0.0051,0.0939,0.001,0.003,0.0039,0.0127,0,0.06,1.54,0.481,0,2.94,0.003,0.0692
"959",2009-12-15,0.003,0.001,0.002,0.0014,0,0.0585,0,0.0074,0.0878,0,0,0.0043,0.0103,0.002,0.03,3.06,0.932,0,3.18,0.005,0.056
"960",2009-12-18,0,0,0,0.002,0,0.073,0,0.001,0.0578,0.002,0,0,0.0092,0,0.0199,1.07,0.299,0.001,1.61,0.0022,0.047
"961",2009-12-21,0.019,0,0,0.0019,0,0.073,0,0.0061,0.055,0.0049,0,0.0022,0.0134,0,0.0233,1.43,0.463,0,0.763,0.0039,0.12
"962",2009-12-24,0.032,0,0.006,0.001,0.005,0.0633,0,0.0297,0.0612,0.002,0,0.0025,0.0089,0,0.025,1.19,0.388,0,1.41,0.001,0.0502
"963",2009-12-27,0.037,0,0.003,0.0024,0,0.0496,0.002,0.0038,0.0642,0,0.0171,0.0025,0.008,0,0.043,1.26,0.375,0,0.6,0.005,0.0284
"964",2009-12-30,0.001,0,0,0.0021,0,0.0965,0,0.0062,0.0927,0.0054,0.004,0.0046,0.0198,0,0.033,1.62,0.469,0,2.85,0.004,0.0732
"965",2010-01-02,0,0.001,0,0.002,0.008,0.0538,0,0.0058,0.037,0.001,0.002,0.0022,0.008,0.001,0.0195,1.33,0.411,0.0054,1.04,0.001,0.124
"966",2010-01-05,0.007,0,0,0.001,0,0.0671,0,0.0068,0.0609,0.004,0.0252,0.003,0.0148,0,0.031,1.27,0.377,0,1.32,0.003,0.115
"967",2010-01-08,0.018,0.001,0,0.0019,0.005,0.0791,0.001,0.0066,0.0708,0.001,0.003,0.004,0.0162,0,0.03,2.73,0.846,0.002,3.21,0.0042,0.085
"968",2010-01-11,0.024,0,0,0.0039,0,0.0951,0.001,0.0058,0.107,0.0069,0.006,0.0051,0.0154,0,0.068,2.83,0.968,0,3.21,0.004,0.0632
"969",2010-01-14,0.063,0.001,0.006,0.0063,0,0.141,0,0.0119,0.174,0.0083,0,0.0073,0.0161,0.002,0.104,5.3,1.74,0,8.28,0.0068,0.0858
"970",2010-01-17,0.014,0,0,0.0049,0.006,0.0658,0.001,0.005,0.122,0.0083,0.017,0.0043,0.0082,0.001,0.0472,5.03,1.61,0.0046,2.6,0.0048,0.033
"971",2010-01-20,0.007,0,0.006,0.0028,0.012,0.101,0.001,0.002,0.109,0.006,0.004,0.003,0.0128,0,0.0575,3.09,0.985,0.004,2.85,0.0033,0.131
"972",2010-01-23,0.045,0.001,0.002,0.001,0,0.0671,0.002,0.0062,0.0794,0,0.01,0.001,0.0071,0,0.037,1.6,0.51,0,2.31,0.0042,0.0413
"973",2010-01-26,0.003,0,0,0.001,0,0.0301,0,0.0086,0.0546,0.001,0.007,0.0026,0.0058,0,0.024,1.78,0.572,0,0.825,0.002,0.0204
"974",2010-01-29,0,0,0,0.001,0,0.0359,0.001,0.001,0.0375,0,0.0146,0.0031,0.0093,0,0.016,0.94,0.281,0,0.597,0.001,0.0183
"975",2010-02-01,0.006,0.003,0,0.0066,0,0.0585,0.001,0.0044,0.074,0,0.003,0.002,0.0099,0,0.041,2.59,0.794,0.002,4.77,0.001,0.0299
"976",2010-02-04,0.01,0,0,0.003,0,0.0348,0,0.0034,0.0588,0.002,0.003,0.0025,0.0066,0,0.031,2.03,0.623,0,0.984,0,0.0308
"977",2010-02-07,0,0,0,0.0026,0.003,0.0529,0,0,0.043,0.0044,0.006,0.0022,0.0117,0,0.029,0.78,0.252,0,0.74,0.001,0.0419
"978",2010-02-10,0.029,0,0,0.0038,0,0.0346,0.001,0.0043,0.0306,0.001,0.0133,0.001,0.0042,0.001,0.028,1.93,0.626,0,1.81,0,0.0258
"979",2010-02-13,0.009,0,0,0,0,0.0504,0,0.0039,0.0547,0.0029,0.004,0.002,0.0083,0,0.035,1.55,0.47,0,1.77,0,0.0562
"980",2010-02-16,0.002,0,0,0.0036,0.004,0.0612,0,0,0.0541,0.006,0.001,0.001,0.0091,0.001,0.007,3.32,1.08,0.001,3.06,0.0032,0.051
"981",2010-02-19,0.001,0,0.004,0.001,0,0.0335,0.004,0,0.0499,0,0.009,0.002,0.0066,0,0,1.52,0.426,0.001,0.447,0.002,0.024
"982",2010-02-22,0.015,0,0,0.0017,0,0.0405,0.001,0.0037,0.0647,0,0,0.0034,0.0056,0.001,0.0262,1.2,0.367,0.004,1.41,0.001,0.029
"983",2010-02-28,0.007,0,0.001,0.0039,0,0.0932,0,0.006,0.102,0.0053,0.0209,0.0027,0.0157,0.001,0.048,4.66,1.58,0,6.43,0.009,0.066
"984",2010-03-03,0.01,0,0,0.001,0,0.0188,0.001,0.001,0.0364,0,0.007,0,0.0031,0,0.019,1.1,0.372,0.002,0.635,0.001,0.0136
"985",2010-03-06,0.021,0.00105,0,0.001,0,0.0582,0.001,0.0038,0.0713,0.001,0,0.0021,0.0051,0,0.0672,0.94,0.287,0.001,0.513,0.003,0.0253
"986",2010-03-09,0.034,0.002,0.001,0.0028,0,0.0554,0.001,0.0051,0.105,0.002,0.0161,0.0027,0.0061,0.001,0.058,2.13,0.694,0,1.94,0.003,0.0292
"987",2010-03-12,0.007,0,0,0.0023,0,0.0189,0,0.0042,0.0365,0.001,0.018,0.001,0.002,0,0.027,1.4,0.473,0,0.956,0.003,0.0077
"988",2010-03-15,0.011,0,0,0.001,0.01,0.0083,0.001,0,0.0106,0,0,0.001,0.002,0.001,0,0.33,0.0856,0,0.4,0.001,0.001
