"Date","aluminum","ammonium ion","antimony","arsenic","barium","bromine","cadmium","calcium","chlorine","chromium","cobalt","copper","elemental carbon","iron","lead","magnesium","manganese","nickel","organic carbon","potassium ion","selenium","silicon","sodium","sulfur","titanium","total nitrate","vanadium","zinc"
"2007-12-20",0.0206,4.41,0.008,5e-04,0.003,0.0048,0.003,0.09915,0,5e-04,0,0.0056,0.853,0.0993,0.0073,5e-04,0.00395,0.01545,3.72,0.107,0.002,0.06625,0.189,1.4285,0.00495,6.12195,0.00235,0.07025
"2007-12-23",0.0065,0.525,0.012,0,0.003,0.0041,0,0.0783,0.17905,0,0,0.00255,0.414,0.04015,0.001,0.02,0.003,0.00805,1.88,0,5e-04,0.03125,0.62515,0.4972,0.0025,0.72645,0.0027,0.0286
"2007-12-26",0.01825,2.46,0.009,0.001,0.005,0.002,0,0.1223,0,5e-04,0,0.0056,1.07,0.109,0.0035,0,0.0041,0.0151,3.21,0.103,5e-04,0.0765,0.0125,1.3245,0.00615,2.53,0.002,0.08685
"2007-12-29",0.0082,1.69,0,0,0,0.00215,0,0.07185,0.004,5e-04,0.0015,0.0027,0.731,0.06515,0.003,0,0.00275,0.0078,1.99,0,0.001,0.07105,0.203,1.2156,0.00225,1.58,0.0024,0.0474
"2008-01-01",0.0566,NA,NA,0.001,NA,0.005,NA,0.1016,0,0,NA,0.009,NA,0.1073,0.005,0.0199,0.004,0.009,NA,NA,0.002,0.1222,0.2819,1.3365,0.0077,NA,0.0048,0.0564
"2008-01-04",0.04575,2.66,0,0.00114,0,0.0044,0,0.24255,0.04105,0.00675,0.0013,0.0102,0.838,0.19895,0.005,0.0065,0.00985,0.0244,3.64,0.086,0.0015,0.15655,0.3295,1.0775,0.0051,3.8748,0.00675,0.13485
"2008-01-07",0.07985,4.51,0,0.001,0,0.0131,0,0.2624,0.2698,0.001,0.0043,0.01915,NA,0.4917,0.0124,0.01695,0.01525,0.0255,NA,0.146,0.00285,0.23975,0.2953,1.80505,0.01475,7.16985,0.018,0.1327
"2008-01-10",0.022,1.35,0,0,0,0.00145,0,0.0907,0.001,0.0015,0,0.00575,1.09,0.13785,0.00365,0,0.00455,0.00895,2.84,0,5e-04,0.0842,0.13655,0.48675,0.00395,2.5837,0.0029,0.0422
"2008-01-13",0.013,1.27,0,0,0,0.00165,0,0.06265,0.01545,0,0.001,0.0033,0.524,0.0519,0.0015,0.011,0.002,0.0088,2.19,0,0,0.04135,0.15565,0.7561,0.00135,1.5067,0.002,0.03735
"2008-01-16",0.02795,0.548,0.006,0,0.007,0.001,0,0.0843,0,0,0,0.0032,0.77,0.06695,0.003,0.0025,0.0035,0.0134,1.41,0,5e-04,0.0586,0.12545,0.4058,0.00315,0.57335,0.00285,0.0539
"2008-01-19",0.03095,2.19,0.005,0.001,0.002,0.00345,0,0.11065,0,5e-04,0,0.00425,1.35,0.0746,0.0066,0,0.0035,0.0099,2.8,0.032,0.001,0.07535,0.21235,0.90205,0.00285,3.4042,0.00165,0.05315
"2008-01-22",0.06115,2.41,0.005,5e-04,0.005,0.00595,0,0.23335,0.0185,5e-04,0,0.00925,NA,0.16295,0.00865,0.018,0.0099,0.03915,NA,0.051,0.00235,0.11845,0.41685,1.0299,0.0065,3.07605,0.00785,0.1
"2008-01-25",0.0198,1.44,0,0,0,0.0029,0,0.07085,0.004,5e-04,0.001,0.0026,0.479,0.0753,0.002,0,0.0025,0.0086,2,0,0.0015,0.05705,0.1085,0.71815,0.0016,1.99085,0.0024,0.0392
"2008-01-28",0.0358,2.97,0,0.0014,0,0.00585,0,0.1188,0.01305,0,0,0.005,NA,0.09675,0.004,0.0143,0.00455,0.01575,NA,0.068,0.0015,0.10615,0.1689,1.74415,0.00225,2.55095,0.0027,0.06795
"2008-01-31",0.01875,1.17,0,0,0,0.002,0,0.07495,0.00485,0,0.001,0.0037,0.625,0.08635,0.00295,0.01455,0.003,0.0082,2.15,0,5e-04,0.07725,0.09925,0.60105,0.00225,1.9219,0.00425,0.0344
"2008-02-03",0.02925,5.67,0,0.0016,0,0.0084,0,0.1516,0.0118,5e-04,0.0022,0.0077,1.28,0.13925,0.00605,0,0.00465,0.01935,4.72,0.043,0.0031,0.1336,0.0415,2.82185,0.0037,5.5775,0.00795,0.08685
"2008-02-06",0.02925,3.65,0,0.001525,0.002,0.00865,0,0.142,0.2465,0.002,0.001,0.0162,3.07,0.32585,0.01045,0,0.00995,0.01525,6.2,0.081,0.0017,0.1378,0,1.7708,0.0086,4.59145,0.01625,0.0728
"2008-02-09",0.01375,5.39,0,0.001,0,0.0052,0,0.0963,0.2095,0.001,0,0.00655,1.11,0.1265,0.0051,0,0.0051,0.01175,3.89,0.05,0.00275,0.09305,0.0185,2.32075,0.0045,6.32585,0.0046,0.05395
"2008-02-12",0.02975,2.66,0,5e-04,0,0.00335,0,0.1367,0.034,5e-04,0.0018,0.00675,1.27,0.1305,0.004,0,0.00665,0.0233,3.06,0.103,0.001,0.0768,0.15005,1.06505,0.0026,4.0166,0.00705,0.07075
"2008-02-15",0.0145,3.51,0,5e-04,0,0.00535,0,0.1211,0.01195,5e-04,0,0.0069,1.73,0.12685,0.0073,0,0.00465,0.0165,3.29,0.045,0.00205,0.0896,0,1.4405,0.0033,5.1284,0.00735,0.06425
"2008-02-18",0.0165,1.29,0.004,0.001,0.009,0.003,0.001,0.06285,0,0,0,0.00175,NA,0.06,0.001,0.02515,0.001,0.00445,NA,0.035,0.001,0.0374,0.28645,0.9908,0.004,0.84965,0.0031,0.01315
"2008-02-21",0.04395,1.21,0,0,0.001,0.0022,0.001,0.07565,0,0.002,0,0.00485,0.768,0.08635,0.003,0.006,0.00315,0.0096,1.93,0,5e-04,0.0493,0,0.64955,0.0043,2.03365,0.0017,0.03375
"2008-02-24",0.02215,2.93,0.017,5e-04,0.003,0.0049,0,0.12345,0,0,0,0.0042,1.31,0.0717,0.008,0.0235,0.00365,0.01225,3.36,0,5e-04,0.05725,0.14065,1.469,0.0044,3.81665,0.0035,0.06905
"2008-02-27",0.009,1.65,0,0.001105,0,0.00225,0,0.05855,0.0093,0,0.001,0.0037,1.34,0.06175,0.0015,0,0.00315,0.0076,2.5,0,5e-04,0.04835,0.0673,1.08915,0.00135,1.692,0.0042,0.0354
"2008-03-01",0.0173,1.96,0,0,0,0.002,0,0.06565,0.0025,0,0.0017,0.00335,0.879,0.05115,0.001,0.00685,0.0026,0.008,1.92,0,5e-04,0.06145,0.0839,1.1228,0.0013,2.28615,0.00395,0.03085
"2008-03-04",0.0431,1.57,0.014,0,0,0.00385,0,0.11345,0.19535,5e-04,0.0018,0.00715,1.89,0.22665,0.0044,0.053,0.0064,0.01,3.11,0.066,5e-04,0.11105,0.55795,0.9838,0.00575,2.56145,0.00445,0.0468
"2008-03-07",0.0387,2.51,0,5e-04,0,0.00485,0,0.0873,0.1475,0.00215,0.001,0.00535,1.12,0.1149,0.00645,0.0114,0.00275,0.01125,2.98,0,0,0.076,0.2024,1.07825,0.00275,3.94915,0.00265,0.0424
"2008-03-10",0.0227,2.72,0,0,0,0.00465,0,0.071,0.008,0,0.0014,0.00335,NA,0.0781,0.002,0,0.0025,0.00675,NA,0.02,5e-04,0.07395,0.1692,1.42615,0.0018,2.47285,0.0035,0.038
"2008-03-13",0.0206,1.92,0.014,0.00145,0,0.00385,0,0.0765,0.018,0,0.0014,0.00455,0.662,0.08915,0.004,0.0115,0.00275,0.00955,2.94,0.055,0,0.0685,0.1836,1.021,0.00205,2.3857,0.0039,0.0358
"2008-03-16",0.02285,1.51,0.012,0,0.005,0.002,0,0.0538,0,0,0,0.0028,0.573,0.0344,0.0015,0.00575,0.0015,0.0073,1.83,0,5e-04,0.04905,0.1261,1.04295,0.00185,1.18155,0.00145,0.03145
"2008-03-19",0.02365,1.11,0,0,0.005,0.00385,0.006,0.09535,0.028,5e-04,0,0.004,1.86,0.0856,0.0015,0.0184,0.0025,0.01205,2.18,0,0,0.0608,0.31045,0.77555,0.00475,1.73955,0.006,0.0485
"2008-03-22",0.0232,0.535,0,0.00165,0,0.0016,0.014,0.06515,0,0,0,0.00265,0.667,0.0603,0.0015,0.005,0.002,0.00795,1.44,0,0,0.05755,0.06595,0.4104,0.0016,0.38845,0.002,0.03345
"2008-03-25",0.02395,1.36,0.028,0,0,0.0034,0.015,0.07705,0.004,0,0.001,0.00415,0.787,0.08685,0.0025,0.0136,0.00245,0.00755,1.74,0.037,0,0.0761,0.0876,0.8766,0.00225,1.42635,0.00295,0.03325
"2008-03-28",0.04525,3.2,0.007,5e-04,0,0.00265,0,0.0765,0.0055,0.00345,0,0.00605,0.839,0.1001,0.003,0,0.00285,0.0085,2.92,0.043,5e-04,0.0854,0.19155,1.1365,0.00245,5.86005,0.00325,0.044
"2008-03-31",0.0357,0.817,0,0,0,0.005,0,0.0958,0.084,0,0.0013,0.00525,NA,0.12895,0.0025,0.03705,0.0038,0.0076,NA,0.038,0,0.0969,0.38505,0.6521,0.00285,0.92765,0.002,0.05685
"2008-04-03",0.06835,1.31,0.022,5e-04,0,0.0026,0,0.1525,0.012,0,0.0035,0.0057,0.908,0.16775,0.003,0,0.00495,0.01745,2.17,0.042,0,0.20345,0.22585,0.8245,0.0073,1.3533,0.00445,0.0779
"2008-04-06",0.00315,0.852,0,5e-04,0,0.00205,0,0.0266,0.00495,0.0019,0.001,0.0025,0.367,0.04685,0.001,0,5e-04,0.0054,1.7,0,0,0.0268,0.1025,0.6005,0.00105,0.87325,0.00195,0.0212
"2008-04-09",0.0092,1.9,0,0,0,0.0034,0,0.0892,0.04875,0.0035,0.001,0.0056,0.858,0.1411,0.001,0.0144,0.003,0.00745,2.17,0.034,0,0.07855,0.43425,1.11715,0.00325,2.9972,0.0039,0.0389
"2008-04-12",0.03485,2.47,0,0.00165,0,0.00325,0.004,0.11295,0.0042,0,0.002,0.0057,1.29,0.1364,0.002,0,0.0032,0.0122,3.04,0,5e-04,0.13815,0.031,1.37455,0.0043,3.61735,0.0138,0.05405
"2008-04-14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.861,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008-04-15",0.03545,0.656,0,0,0,0.00165,0,0.0942,0.0035,0,0.001,0.0054,NA,0.12915,0.002,0,0.0035,0.0087,NA,0,0,0.11235,0.0566,0.44605,0.00345,0.68825,0.0041,0.04905
"2008-04-18",0.09315,3.12,0,0.001,0.009,0.0052,0,0.20615,0.0183,0,0.0022,0.0122,2.07,0.33735,0.0055,0.01,0.00575,0.0119,5.23,0.044,5e-04,0.2879,0.075,1.40335,0.0094,4.4755,0.0106,0.0664
"2008-04-21",0.01715,0.913,0.011,0,0,0.00365,0.004,0.07195,0.2165,0,0,0.0154,NA,0.06785,0.002,0.05775,0.002,0.00715,NA,0.039,5e-04,0.06765,0.64255,0.90385,0.00315,0.963,0.00155,0.025
"2008-04-24",0.0465,1.42,0.012,5e-04,0,0.0036,0,0.0888,0.0062,0,0,0.00465,0.831,0.1415,0.00815,0.002,0.0028,0.0023,2.64,0,5e-04,0.19385,0.11275,1.1875,0.00605,0.588,0.0017,0.0353
"2008-04-27",0.02075,0.98,0,5e-04,0,0.0028,0,0.0386,0.0195,0,0,0.00285,0.354,0.0447,0.001,0.01775,5e-04,0.0019,1.68,0.036,0,0.0747,0.20905,0.6726,0.00175,1.2686,7e-04,0.01915
"2008-04-30",0.03465,1.51,0,5e-04,0,0.00315,0,0.0639,0.0035,0,0.0028,0.0027,0.548,0.0795,0.0015,0,0.002,0.00415,1.91,0.022,0,0.09715,0.02985,0.94065,0.00195,1.259,5e-04,0.0307
"2008-05-03",0.03805,2.18,0,0,0,0.00435,0,0.0525,0.0525,5e-04,0.001,0.00205,0.341,0.06955,0.001,0.0381,5e-04,0.00265,1.83,0.08,0.001,0.11635,0.32975,1.61445,0.00165,1.354,0.0015,0.01825
"2008-05-06",0.08965,1.69,0,5e-04,0,0.00585,0,0.1588,0.0082,0.0015,0.0018,0.01025,1.89,0.26725,0.0043,0.01475,0.0049,0.01155,3.99,0.047,0,0.2572,0.1601,1.04935,0.0102,2.13145,0.0052,0.0743
"2008-05-09",0.0111,0.308,0,0,0,0.0014,0.006,0.04065,0.0015,0,0,0.00265,0.639,0.0525,0.0025,0.0045,5e-04,0.0023,1.62,0,0,0.0449,0.0285,0.3224,0.00145,0.289,5e-04,0.0197
"2008-05-12",0.01195,0.167,0.007,0,0,0.0021,0,0.0385,0.1544,5e-04,0,0.0014,NA,0.0506,5e-04,0.0153,0.001,0.0019,NA,0,0,0.04405,0.2848,0.22995,0.00135,0.354,5e-04,0.01335
"2008-05-15",0.0327,2.04,0,0,0,0.0038,0,0.08165,0.0062,0,0,0.00565,1.13,0.1458,0.002,0.014,0.0025,0.0048,3.58,0.035,5e-04,0.1272,0.2703,1.0591,0.00425,2.94325,0.0074,0.02835
"2008-05-18",0.01925,1.45,0,5e-04,0,0.0015,0,0.04165,0.002,5e-04,0,0.0037,0.36,0.0637,0.0015,0,0.0015,0.0034,2.22,0,5e-04,0.0919,0.0165,0.9863,0.00185,1.41175,0.00125,0.0231
"2008-05-21",0.0645,2.23,0.04,5e-04,0,0.00395,0,0.08305,0.01,5e-04,0.0012,0.00675,0.822,0.1387,0.003,0,0.0033,0.0058,2.82,0,5e-04,0.1364,0.18645,1.37585,0.0031,2.524,0.00175,0.0459
"2008-05-24",0.025,0.242,0,0,0,0.001,0,0.0342,0,0.0124,0.0017,0.0046,0.738,0.0827,0.001,0.00515,0.00155,0.00515,1.58,0.063,0,0.0445,0.0581,0.2418,0.0016,0.1231,0.001,0.01995
"2008-05-27",0.0675,2.62,0,0.0016,0,0.0053,0,0.0924,0.0081,0,0.0021,0.0058,NA,0.151,0.003,0,0.0035,0.0083,NA,0.067,5e-04,0.16965,0.31895,2.0771,0.0036,1.92405,0.00845,0.04455
"2008-05-30",0.08715,1.26,0,5e-04,0,0.0037,0,0.1512,0.003,0,0.0016,0.0072,1.06,0.23075,0.0025,0,0.0048,0.0052,4.05,0.063,5e-04,0.2405,0.031,0.92295,0.0103,0.998,0.0054,0.0395
"2008-06-02",0.0209,NA,NA,0,NA,0.002,NA,0.0522,0,0,NA,0.003,0.506,0.0822,0.002,0,0.002,0.002,2.55,NA,0,0.084,0,0.7304,0.0042,0.1277,0.0016,0.0227
"2008-06-05",0.04,1.19,0.019,0,0,0.0015,0,0.0459,0.002,0,0.0012,0.0037,0.587,0.09185,0.001,0,0.0015,0.0019,2.29,0,0,0.065,0,0.8624,0.00335,1.24915,0.0012,0.0154
"2008-06-08",0.01485,3.24,0,5e-04,0,0.00375,0,0.0624,0.00855,0,0.0014,0.00645,0.524,0.1128,0.0015,0,0.00215,0.0034,4.88,0.1,0.001,0.10355,0.0745,3.14045,0.0031,0.5553,0.00215,0.02905
"2008-06-11",0.02815,0.909,0.007,0,0,0.0015,0,0.0446,0.0015,0,0,0.0026,1.06,0.07365,0.001,0,0.0022,0.0029,2.68,0,5e-04,0.10505,0.0185,1.0315,0.00215,0.19725,0.0021,0.0224
"2008-06-14",0.0395,2.89,0,0.0015,0,0.0077,0.002,0.08995,0.0185,5e-04,0.0031,0.0068,0.635,0.134,0.003,5e-04,0.00315,0.00715,8.24,0.112,0.001,0.123,0.0395,2.0776,0.00435,1.90685,0.0093,0.0352
"2008-06-17",0.003,0.889,0,0,0,0.00225,0,0.0435,0.001,0,0,0.00245,0.591,0.08245,0.0025,0,0.001,0.00195,2.23,0,0,0.08455,0.0135,0.7163,0.00245,1.196,0.0014,0.02685
"2008-06-20",0.0228,2.74,0.017,0.001,0.005,0.00265,0.003,0.07235,0,5e-04,0.002,0.00685,0.983,0.1436,0.003,0.0015,0.002,0.00285,3.35,0.048,0.0015,0.1018,0.0155,2.158,0.0067,1.66435,0.0033,0.0291
"2008-06-23",0.018,4.42,0.016,0,0.014,0.0086,0,0.083,0,0,0,0.008,NA,0.137,0.004,0,0.001,0.0061,NA,0.092,0.0028,0.0593,0.031,3.13,0.0061,3.61,0.0087,0.039
"2008-06-26",0.0472,4.4,0.006,0.00245,0.012,0.00505,0,0.1272,0,5e-04,0.004,0.0116,1.2,0.18375,0.003,0,0.00485,0.00845,6,0.083,0.0025,0.1431,5e-04,3.30035,0.00965,1.899,0.00605,0.05845
"2008-06-29",0.1165,2.25,0.011,0.001,0.008,0.00545,0.002,0.0988,0,0,0,0.00745,0.997,0.17685,0.0025,0,0.003,0.00465,6.77,0.117,0.0015,0.3314,0.2364,1.86065,0.0152,1.6876,0.0056,0.0347
"2008-07-02",0.0412,1.33,0,5e-04,0,0.00215,0,0.0739,0.001,0.0013,0.001,0.0039,0.639,0.09975,0.0015,0,0.00225,0.0045,3.03,0.057,5e-04,0.09275,5e-04,1.2238,0.0024,0.564,0.001,0.02965
"2008-07-05",0.1117,4.57,0,5e-04,0.001,0.0041,0,0.07625,0.173,0,0,0.01415,NA,0.0811,0.0045,0.037,0.0022,0.00275,NA,0.334,5e-04,0.126,0.178,2.29745,0.0086,6.0532,0.0085,0.02005
"2008-07-08",0.111,3.87,0,5e-04,0,0.00455,0.001,0.0983,0.00845,0,0,0.0055,0.854,0.1535,0.0035,0.01925,0.0039,0.00685,5.09,0.073,0.0015,0.269,0.2759,3.126,0.0079,1.3726,0.00595,0.03225
"2008-07-11",0.0157,0.356,0,0.00085,0,0.001,0,0.06095,0.003,0,0,0.0047,0.879,0.11945,0.001,0,0.001,0.0036,2.44,0,0,0.0616,0.03175,0.3828,0.00265,0.2338,0.00335,0.0188
"2008-07-14",0.0204,0.806,0,5e-04,0,0.002,0,0.07255,0.0035,0,0.0015,0.0038,NA,0.10325,0.0035,0,0.002,0.0037,NA,0,5e-04,0.08905,0.1832,0.86915,0.00245,0.40785,0.00215,0.0299
"2008-07-17",0.03,2.79,0,5e-04,0,0.00485,0,0.08945,0.0085,0,0.0017,0.0072,1.06,0.15545,0.0025,0.00985,0.0026,0.0044,4.7,0.06,5e-04,0.2004,0.2776,2.503,0.005,0.6692,0.0041,0.028
"2008-07-20",0.21915,1.46,0.021,0.00145,0,0.003,0,0.1171,0.00665,0,0.001,0.00505,0.376,0.1719,0.0015,0.0244,0.002,0.00845,3.14,0.055,0.0015,0.49625,0.3875,1.487,0.0134,0.7557,0.00955,0.01775
"2008-07-23",0.04845,2.84,0.01,0.001,0.005,0.0036,0,0.0497,0,0,0,0.0029,0.785,0.07955,0.001,0.008,0.001,0.0015,2.44,0,0.001,0.1454,0.263,2.3216,0.00455,1.50205,0.00255,0.0122
"2008-07-26",0.023,2.88,0,0,0,0.0058,0,0.0471,0.0119,0,0.0012,0.0043,0.373,0.0849,0.003,0.014,0.0032,0.003,3.95,0,0,0.062,0.08,2.69,0,0.682,0.003,0.0213
"2008-07-29",0.093,0.796,0,0.001,0,0.0044,0,0.0727,0.013,0.006,0.001,0.0109,0.899,0.148,0,0,0.004,0.0054,9.38,0.119,0.001,0.092,0.009,2.69,0.002,0.656,0.002,0.0256
"2008-08-01",0.0317,1.07,0,5e-04,0,0.0015,0,0.0607,0.0055,0,0.001,0.00445,0.79,0.11425,0.003,0.01125,0.0025,0.00245,3.18,0.02,5e-04,0.09885,0.08775,1.1499,0.00315,0.27115,8e-04,0.0235
"2008-08-04",0.0015,0.241,0,0,0,5e-04,0,0.02845,0.0015,5e-04,0,0.00255,NA,0.05115,0.00245,0.001,5e-04,0.0015,NA,0,0,0.02665,0.02115,0.3004,0.00115,0.07865,5e-04,0.0118
"2008-08-07",0.04745,0.907,0,0,0,0.00445,0,0.0676,0.0053,0,0,0.00465,1.16,0.11395,0.002,0.01615,0.0028,0.001,2.82,0.063,0,0.09945,0.19335,0.8422,0.004,0.70185,0.00145,0.02985
"2008-08-10",0.03275,1.49,0.015,5e-04,0,0.0035,0,0.0467,5e-04,0,0.001,0.004,0.546,0.07875,0.0035,0,5e-04,0.0031,2.77,0,5e-04,0.08,0.0285,1.3611,0.002,0.51195,0.0043,0.0249
"2008-08-13",0.0275,1.23,0,0.001,0,0.00225,0,0.07255,0.005,0,0.001,0.00385,0.662,0.1115,0.002,0,0.0028,0.00615,2.99,0.075,5e-04,0.0927,0.003,1.0991,0.004,0.53225,0.00255,0.0249
"2008-08-16",0.0474,1.19,0.001,5e-04,0,0.00175,0,0.04405,0.0015,0.011,0.001,0.00645,0.781,0.11945,0.001,0.0061,0.0015,0.00635,2.51,0.02,0,0.04815,0.05425,0.7488,0.0035,2.0721,0.0012,0.02305
"2008-08-19",0.04485,2.13,0,5e-04,0,0.003,0,0.06975,0.0025,0.001,0.0017,0.00385,0.471,0.10225,0.0015,5e-04,0.0015,0.0025,3.1,0.02,5e-04,0.14945,0.0185,2.23405,0.00305,0.6333,0.0027,0.02085
"2008-08-22",0.0355,0.762,0,0,0,0.002,0,0.07135,0.004,0,0.001,0.0062,0.879,0.142,0.0015,0.004,0.0027,0.00325,2.72,0,0.001,0.08575,0.1049,0.57635,0.00385,0.9901,0.00375,0.028
"2008-08-25",0.0333,1.03,0,5e-04,0,0.0027,0,0.0736,0.00605,0,0,0.0047,NA,0.1003,0.0025,0,0.002,0.0021,NA,0,5e-04,0.1077,0.1935,1.08,0.00255,0.36485,0.0039,0.0267
"2008-08-28",0.036,0.366,0,5e-04,0,0.00205,0.021,0.08685,0.004,5e-04,0.0017,0.0063,1.48,0.16485,0.002,0.0136,0.0015,0.0058,2.82,0,0,0.10615,0.11865,0.3724,0.00695,0.5255,0.0035,0.044
"2008-08-31",0.0162,0.935,0,5e-04,0,5e-04,0,0.03595,0.0015,5e-04,0,0.0025,0.243,0.05625,0.001,0.006,0.001,0.00235,2.2,0,0,0.0586,0.024,0.9342,0.00135,0.13575,5e-04,0.02315
"2008-09-03",0.044,0.666,0,0,0,0.00285,0.002,0.06545,0.0025,0.0043,0,0.0057,1.09,0.1299,0.001,0.0095,0.0015,0.00575,2.72,0,0,0.09555,0.08665,0.60045,0.0038,0.5575,0.00285,0.0192
"2008-09-06",0.0625,0.538,0.007,0.00135,0,0.001,0,0.06875,0.38895,0,0.001,0.00315,0.674,0.0925,0.002,0.03275,5e-04,0.002,1.27,0.046,0,0.1864,0.56805,0.52345,0.00445,0.4497,0.0029,0.0078
"2008-09-09",0.0115,1.49,0,5e-04,0,0.002,0,0.0718,0.001,0,0.0015,0.0053,0.802,0.1349,0.0015,0.0143,0.00275,0.0043,2.59,0.031,0.001,0.1127,0.2335,1.38695,0.0052,0.74445,0.0041,0.02975
"2008-09-12",0.0112,0.811,0,0,0,0.0015,0,0.0442,0.0015,5e-04,0.001,0.00275,0.594,0.0978,0.0015,0.007,0.0015,0.0036,1.74,0.02,0,0.0578,0.0939,0.69715,0.0023,0.9246,0.00215,0.0179
"2008-09-15",0.0332,NA,NA,0,NA,0.001,NA,0.05,0,0,NA,0.0023,NA,0.0778,0.001,0,0.002,0.002,NA,NA,0,0.0899,0,0.5143,0.0037,0.095,0.0014,0.0172
"2008-09-18",0.0285,0.657,0.026,0,0.004,0.00215,0,0.06155,0,0.003,0,0.00515,0.614,0.13445,0.0045,0.01235,0.0032,0.0015,2.02,0.07,5e-04,0.07795,0.09785,0.637,0.00515,0.57085,0.0028,0.0304
"2008-09-21",0,2.31,0,5e-04,0,0.00485,0,0.0852,0.0088,5e-04,0.0018,0.00965,0.953,0.14665,0.00705,0.01,0.0028,0.00455,4.73,0.093,5e-04,0.1348,0.40175,1.57565,0.0058,2.0868,0.00505,0.05655
"2008-09-24",0.0178,0.539,0,0,0,0.00235,0,0.0493,0.0025,0,0.001,0.00375,0.599,0.1156,0.0035,0.0015,0.001,0.0015,2.04,0.02,0,0.07475,0.091,0.5042,0.0043,0.5545,0.00075,0.0179
"2008-09-27",0.008,0.568,0,0,0,5e-04,0.003,0.0219,0,0,0,0.0019,0.41,0.06065,0.0015,0.004,5e-04,0.0021,1.24,0,0,0.03025,0.14,0.36235,0.0014,1.41715,0.0015,0.0125
"2008-09-30",0.016,1.05,0.033,0,0,0.00185,0,0.04795,0,0,0.001,0.0028,1.06,0.1079,0.002,0.013,0.0015,0.0031,2.33,0,5e-04,0.0796,0.008,0.62955,0.00445,1.36115,0.00315,0.0242
"2008-10-03",0.0385,0.869,0,0,0,0.00245,0,0.08285,0.003,0.0015,0.0011,0.00745,0.783,0.119,0.00475,0,0.0015,0.0033,2.03,0,5e-04,0.09045,0.014,0.72785,0.0031,0.534,0.0021,0.0423
"2008-10-06",0.01065,0.452,0,0,0,0.001,0.005,0.04715,0,0,0,0.0031,NA,0.0823,0.0025,0.0025,0.00205,0.00355,NA,0,0,0.04615,0.0425,0.42135,0.0029,0.31545,7e-04,0.02795
"2008-10-09",0.0572,3.18,0,0.001,0,0.00395,0.007,0.0832,0.0112,0.00295,0,0.0083,1.09,0.127,0.00335,0.024,0.0035,0.00415,3.6,0,5e-04,0.1427,0.2763,2.08915,0.00295,2.252,0.0031,0.0499
"2008-10-12",0.04245,0.69,0,0.001,0,0.0034,0,0.0664,0.003,5e-04,0.001,0.01195,0.664,0.1223,0.004,0.0072,0.0027,0.0042,2.89,0,0,0.0563,0.0729,0.49595,0.0033,0.74575,0.0033,0.0392
"2008-10-15",0.07475,1.05,0,0.0011,0,0.001,0.006,0.0725,0.002,5e-04,0.001,0.0056,1.19,0.1502,0.002,0.0145,0.0025,0.0033,2.96,0,5e-04,0.1146,0.1885,0.7211,0.0045,1.2283,0.0045,0.0307
"2008-10-18",0.0212,0.255,0.024,0,0.004,0.0015,0,0.04385,0,0,0.001,0.00125,0.629,0.05285,0.0015,0,0.0015,0.001,1.63,0,5e-04,0.06125,0.07445,0.24255,0.00295,0.2292,0.00115,0.02005
"2008-10-21",0.0715,1.35,0,0.0013,0,0.0025,0,0.1267,0.00975,5e-04,0.002,0.01425,2.26,0.1405,0.00605,0.0061,0.0033,0.0089,2.78,0.065,0.001,0.12,0.13745,0.77185,0.00355,1.7009,0.00515,0.06245
"2008-10-24",0.05605,1.59,0,0,0,0.0028,0,0.24615,0.02155,5e-04,0.0018,0.0133,2.26,0.2502,0.0076,0.022,0.0097,0.02435,3.65,0.081,0,0.1797,0.3097,0.83405,0.00845,2.6052,0.0087,0.17005
"2008-10-27",0.07395,1.9,0,0.00165,0,0.0015,0.019,0.08875,0.00445,0.0045,0.001,0.0074,NA,0.1692,0.003,0.00795,0.0025,0.0089,NA,0.055,0.001,0.114,0.0475,1.1413,0.0049,2.1704,0.00635,0.04475
"2008-10-30",0.0138,0.518,0,0,0,0.001,0,0.06925,0.004,0,0.001,0.00395,0.619,0.06665,0.004,0,0.0021,0.00595,1.24,0,0,0.04995,0.11685,0.4646,0.0014,0.257,7e-04,0.0417
"2008-11-02",0.0119,0.409,0,5e-04,0,0.0017,0.007,0.04515,5e-04,0,0,0.00255,0.815,0.0425,0.002,0,5e-04,0.0027,1.93,0,0,0.0321,0.08245,0.35945,0.0029,0.51225,0.00095,0.01965
"2008-11-05",0.013,0.88,0,5e-04,0,0.0042,0,0.05175,0.01125,0,0,0.0034,0.775,0.0948,0.002,0.005,0.0015,0.0035,1.87,0,0,0.063,0.19885,0.6914,0.00295,1.05105,0.0019,0.0219
"2008-11-08",0.0197,2.31,0,5e-04,0,0.0024,0,0.0396,0.024,5e-04,0.001,0.00515,0.526,0.07405,0.002,0.007,0.001,0.002,2.84,0.14,5e-04,0.0625,0.09,1.3273,0.0058,3.2132,0.0019,0.017
"2008-11-11",0.0203,0.792,0.02,5e-04,0,5e-04,0,0.06665,0.0055,0,0.0013,0.00385,0.687,0.06575,0.0015,0.0084,0.001,0.00445,1.38,0,0,0.05195,0.032,0.5945,0.00185,0.67865,5e-04,0.0337
