date,pm25,bc,Na,Al,Si,S,Cl,K,Ca,Ti,V,Cr,Mn,Fe,Ni,Cu,Zn,Se,Br,Ba,Pb
4/27/2005,6.071638191,0.692538194,0.207498836,0.022181647,0.030045661,0.923722419,8.54784E-05,0.015428853,0.020856732,0.001923264,0.001880525,0,0,0.046286558,0.001666829,0.002521613,0.005043226,0,0,0.011582324,0.004231181
4/28/2005,5.181417874,0.369,0.094521292,0.025770593,0.040228332,0.810856408,0.000480469,0.017864699,0.015156603,0.002620738,0.000524148,0.0008299,0,0.031885648,0.000305753,8.73579E-05,0.002314985,0,0,0.006420809,0.005285155
4/29/2005,7.955594982,0.341687847,0.14538589,0.065709152,0.102165432,1.00026371,0.001405543,0.03944306,0.035138584,0.003294242,0.003997014,0.000922388,0,0.077304884,0.003997014,0.002767163,0.014450743,0,0,0.006676331,0.008081874
4/30/2005,8.674937748,0.741715278,0.163415163,0.04259273,0.041147378,1.259398838,0.00149052,0.033604445,0.026829355,0.002439032,0.00379405,0.00049684,0,0.045935108,0.001084014,0.004155388,0.008717282,0,0.000587174,0.01386635,0.003387545
5/1/2005,9.001163983,0.357576389,0.204385298,0.051407255,0.057948322,1.405822606,0.000230319,0.032244694,0.017550326,0.001427979,0.002257129,0.000783085,0,0.045096508,0.000138192,0.001520107,0.004145746,0,0.000368511,0,0.011055324
5/2/2005,8.70007093,0.430546181,0.072818784,0.040105561,0.065086568,1.502981397,0.000127454,0.02519343,0.018140969,0.002294174,0.001656903,0.001062118,0,0.047795293,0.000254908,0.002973929,0.004800772,0,0,0.013425167,0.005438042
5/3/2005,6.26726514,0.309799325,0.098304157,0.03935596,0.04300003,1.063511219,0.0015005,0.017834509,0.018306095,0.003472585,0.001843471,0,0.000428714,0.046858458,0.001329014,0,0.003729813,0,0.001586242,0.002829513,0.003129613
5/4/2005,7.458168078,0.447152967,0.163147595,0.052649053,0.067003978,1.208048627,0.001891068,0.025271545,0.03090177,0.004426818,0.002277877,8.59576E-05,0,0.09094318,0.002234899,0.002277877,0.004426818,0,0,0.006231929,0.003008517
5/5/2005,6.655106656,0.451203934,0.037115451,0.042295399,0.076618182,0.763794542,0.001126076,0.025269136,0.02666547,0.003648485,0.003828657,0.000990947,0.00045043,0.086437561,0.000945903,0.001801721,0.007477142,0,0,0.026260082,0.005405163
5/6/2005,6.964130504,1.002674638,0.218214206,0.054507631,0.059512965,1.157380228,0.001607217,0.020710145,0.036552716,0.003995083,0.001928661,0.000872489,0,0.052854493,0.005051255,0,0.006520711,0,0,0.005831903,0.003489958
5/7/2005,1.319888111,0.224757493,0.030150824,0.01435954,0.010190642,0.219940996,0.00480055,0.005095321,0.009095779,0.000547431,0.000926422,0.00016844,0,0.009980091,0,0.000968532,0.001600183,0,0,0,0
5/8/2005,1.812452209,0.119444386,0.041123089,0.017557215,0.012826995,0.195899316,0,0.006477419,0.008011545,0.001321053,0.000724448,0,0,0.025398302,0.001491511,0.006093888,0.005156367,0,0,0.008991681,0.002386418
5/9/2005,6.091672192,0.513400401,0.137962151,0.054577964,0.064578937,0.629249303,0.001324915,0.017907727,0.040388548,0.002607091,0.005214183,0.000256435,0,0.080093269,0.004359399,0.002008743,0.008291406,0,0.001538611,0.00482953,4.27392E-05
5/10/2005,6.239770299,0.587678053,0.142335581,0.047087117,0.074972358,0.748515068,0,0.022335049,0.027571924,0.003312212,0.00237226,0,0,0.06884029,0.001656106,0.005147356,0.003759808,0,0.000581875,0.009444279,0.008504327
5/11/2005,8.915939671,0.640506644,0.139223779,0.068669976,0.093922227,1.098495348,0.010226489,0.029019905,0.030230936,0.005606628,0.003677948,0.001211032,0,0.080914851,0.006324276,0.031980204,0.024669162,0,0,0,0.00430589
5/12/2005,3.246670467,0.336736736,0.030369493,0.098349161,0.154247232,0.34618739,0.001406761,0.028921356,0.034879404,0.006495927,0.001489512,0,0.001737764,0.086515816,0.001034383,0.00256527,0.002979024,0,0,0.010964463,0
5/13/2005,5.393827614,0.336392361,0.111568953,0.101495871,0.178552828,0.42719221,0.002337635,0.043182498,0.050067896,0.007055408,0.001190069,0.000297517,0,0.093122886,0.000765044,0.00726792,0.005142797,0,0.000297517,0.00242264,0.009393043
5/14/2005,9.970161676,0.922849306,0.332823159,0.091067102,0.146634171,0.931565567,0.004261659,0.041789084,0.045843866,0.006578678,0.013860736,0.000868882,0.001944641,0.102321192,0.009268074,0.005999423,0.009226699,0,0.001696389,0.005337418,0.00504779
5/15/2005,7.116638211,0.762388889,0.246269774,0.051648895,0.05595297,0.976470946,0.002429032,0.026889813,0.022287436,0.002514261,0.007542784,0.001704584,0,0.039077588,0.004985908,0.003110866,0.004602377,0,0,0.027529032,0.006733107
5/16/2005,8.042887915,0.672043403,0.128201762,0.029551145,0.041882472,1.14364251,0.000308283,0.019509921,0.019686083,0.002466265,0.004448086,0.000616566,0,0.058353602,0.003523236,0.001233133,0.006650109,0,0,0.00488849,0.007398796
5/17/2005,9.14217408,0.610097222,0.182792649,0.043797037,0.054898793,1.531066351,0.000975979,0.017567614,0.036924522,0.003090599,0.003253262,0.000325326,0.001097976,0.06311328,0.003212596,0,0.004391903,0,0,0.001585965,0.003212596
5/18/2005,9.199213449,1.072170139,0.133452136,0.033943982,0.044442549,1.433905027,0.001369378,0.016888999,0.03419296,0.005602002,0.004938061,0.000373467,0,0.083117111,0.004440105,0.004191127,0.00854824,0,0,0.014855679,0.003361201
5/19/2005,7.67316367,0.593592014,0.169274953,0.060017535,0.102593373,1.014580178,0.002015668,0.026368225,0.030605241,0.003784519,0.002509301,0.000740449,0,0.077212415,0.001727715,0.005800187,0.010160611,0,0,0.019663044,0.003990199
5/20/2005,6.776050401,0.761328125,0.12779586,0.065613453,0.104329203,0.72784762,0.002202647,0.028761481,0.035030552,0.003642839,0.002753308,0.000550662,0,0.070230539,0.002033212,0.002965101,0.010970874,0.000847172,0.00029651,0,0.003939349
5/21/2005,2.892388679,0.397131944,0.09535983,0.019000769,0.008899657,0.255509166,0.000800969,0.013171493,0.012192531,0.000711973,0.000578478,0,0,0.023495096,0,0.004538825,0.001423945,0,0.000667474,0.000978962,0.00311488
5/22/2005,3.316596125,0.200822917,0.020362358,0,0.016166478,0.456898396,0.000617041,0.00629382,0.014068538,0.000987266,0.002180212,0.000246816,0,0.030481832,0.001974532,0.00324975,0.002756117,0,0.001398627,0.007610174,0.004936329
5/23/2005,2.557524107,0.331289583,0.114911978,0.020052036,0.011679578,0.298436245,0.002469875,0.006070032,0.019256652,0.001214006,0.000837246,0,0,0.031940925,0.001967527,0.003265258,0.006656104,0,0,0,0.002637324
5/24/2005,,0.321181944,,,,,,,,,,,,,,,,,,,
5/25/2005,1.600170256,0.247679167,0.208727293,0.024300891,0.010458062,0.191977036,0.078457161,0.008461917,0.01727099,0.001041467,0.000867889,0.000433944,0,0.018703007,0.000216972,0.000998072,0.003862106,0,0.000650917,0.002386695,0.008592101
5/26/2005,2.426892259,0.402736111,0.070478073,0.020335393,0.025812033,0.196216343,0.000359124,0.009696346,0.01728284,0.001571167,0.000628467,0.000763138,8.9781E-05,0.036944875,0.000673357,0.006778464,0.006913136,0,0,0.013916053,0.005745983
5/27/2005,5.55258864,0.875649306,0.146562544,0.029758264,0.056255913,0.384092097,0.001527123,0.01927477,0.021998827,0.005200473,0.00103184,0.000330189,0,0.09591984,0.002393869,0.004209907,0.006438681,4.12736E-05,0.00045401,0.013702834,0.003590803
5/28/2005,12.73405534,0.547563542,0.235029044,0.033671303,0.060348691,1.570531747,0.001172632,0.043596799,0.019474074,0.003769176,0.002847822,0,0.002261505,0.06361531,0.002177746,0.005737523,0.008962262,0,0.000963234,0.002219626,0.007622111
5/29/2005,13.39746308,0.852479167,0.147381329,0.036602582,0.038713457,1.23519992,0.002195311,0.039431155,0.020771015,0.002786356,0.003672923,0.000422175,0,0.057837989,0.002448616,0.001393178,0.006543714,0,0.000971003,0.027568034,0.007303629
5/30/2005,11.29445965,0.669235417,0.14025675,0.049053856,0.054052435,1.224185989,0.003261785,0.033592148,0.027322743,0.004151363,0.006227044,0.000381248,0.000211804,0.092219554,0.005125662,0.005422188,0.006862456,0,0,0,0.006989539
5/31/2005,9.755398731,1.146654514,0.228217717,0.032397403,0.031858942,1.529453573,0.001480768,0.01615383,0.03540381,0.002692305,0.011711527,0,0,0.074801206,0.006910249,0.00565384,0.010858963,0,0,0.00973717,0.003724355
6/1/2005,6.235906694,0.60984375,0.158363145,0.040040681,0.03918179,1.124574645,0.000245397,0.012351671,0.020613385,0.001840481,0.001472385,0.000490795,0,0.048956788,0.001349686,0.002576673,0.003067468,0,0.000490795,0.000408996,0.002331276
6/2/2005,10.66965694,0.617854167,0.15290227,0.050232183,0.053436722,1.655164997,0.000832348,0.019435319,0.017687388,0.002497043,0.002913217,0,0,0.049857627,0.002205721,0.002580278,0.002954834,0,0,0,0.003162921
6/3/2005,,0.412605903,,,,,,,,,,,,,,,,,,,
6/4/2005,11.80437647,0.708545139,0.238407945,0.048230343,0.063621181,1.345733751,0.000814557,0.03785546,0.024994036,0.005573284,0.002786642,0.000471586,0,0.079140634,0.002057828,0.004330013,0.006687941,0,0.000643071,0.011060825,0.011318054
6/5/2005,14.61629683,1.003409722,0.207940497,0.051662512,0.057002306,1.977503891,0.004716818,0.03350721,0.032572746,0.002046921,0.004850313,0.000800969,0,0.060473173,0.00284789,0.004761317,0.003203877,0,0.002447406,0,0.003960348
6/6/2005,14.32679186,0.771520833,0.294804545,0.08418303,0.102216396,2.40479031,0.001106593,0.025000803,0.029918993,0.004344402,0.005369025,4.09849E-05,0,0.067830046,0.003155839,0,0.005450995,0,0,0.008483879,0.002008261
6/7/2005,12.63838279,0.6806875,0.239087131,0.057380912,0.079640748,1.658028034,0.000700773,0.026505694,0.029308785,0.004245858,0.001566433,8.24438E-05,0,0.078156759,0.001236658,0.004781743,0.003256532,0.002679425,0.002102318,0.010346702,0.008532937
6/8/2005,11.68300123,0.723391319,0.136266442,0.05321941,0.112132059,1.219838377,0.004785621,0.026815982,0.033293073,0.004249302,0.001278916,0.001402682,0,0.069020211,0.000990129,0.002805364,0.009529987,0,0,0.008251071,0.002475321
6/9/2005,15.40089384,1.482792361,0.320982798,0.14836136,0.238851879,1.814076362,0.002240718,0.045503804,0.051277961,0.008402691,0.00775633,0.000775633,0,0.14534501,0.003317986,0.004265982,0.010298683,0,0.001292722,0.005731066,0.010169411
6/10/2005,14.67138035,0.622951389,0.432143332,0.26771185,0.404247529,1.897266061,0.001581494,0.077800736,0.052584687,0.013486632,0.002679754,0.000527165,0,0.121599344,0.002899406,0.004173388,0.003865875,0,0.000307513,0.00658956,0.008390706
6/11/2005,27.74013755,0.734286458,0.537058875,0.143381964,0.181077479,3.589741425,0.005069679,0.115089885,0.041170698,0.008544862,0.004824372,0.000858575,0,0.079888325,0.002780146,0.002821031,0.0087084,0.002207763,0.001676265,0,0.004415527
6/12/2005,32.0813969,0.794809028,0.410567405,0.080226766,0.077123616,4.359015196,0.003847906,0.086929569,0.035748286,0.00434441,0.004716788,0.000331003,0,0.080806021,0.004137533,0.004923664,0.008564693,0,0.002027391,0.014936494,0.006454552
6/13/2005,29.03929112,1.203774306,0.504527174,0.094963015,0.109922376,3.892905064,0.007149087,0.061201142,0.035786758,0.006115982,0.002479452,0,0.002231507,0.088351142,0.003388585,0.002810046,0.012149315,0,0.001528995,0.009628539,0.010826941
6/14/2005,6.956857714,1.234048611,0.255048606,0.044931967,0.043933479,0.821799167,0.003125702,0.020707776,0.037899138,0.002517927,0.00429784,0.000781426,0,0.055915337,0.001866739,0.000998488,0.010071707,0,0,0,0.002995464
6/15/2005,5.888706313,0.385612847,0.280931782,0.029321638,0.026362574,0.878528291,0.002196881,0.013495127,0.023851853,0.003138402,0.00291423,0.001210526,0,0.038378169,0.002510721,0.001658869,0.007890838,0,0,0.006545809,0.006814815
6/16/2005,5.769395945,0.814454861,0.136604572,0.021922171,0.028138906,0.984084614,0.000695293,0.009079705,0.029897587,0.001635983,0.010306692,0.000327197,0,0.048384194,0.006216735,0.000449895,0.003149267,4.08996E-05,0,0,0.000163598
6/17/2005,8.500060556,0.772890625,0.133078013,0.026807683,0.029146047,1.088133021,0,0.091112715,0.023174866,0.004342678,0.010313859,4.17565E-05,0,0.04768594,0.00551186,0.00263066,0.004801999,0,0,0.003089982,0.011232502
6/18/2005,4.804492338,0.676933333,0.05719646,0.022903255,0.02623389,0.72969689,0.000452308,0.012047852,0.020682832,0.001027974,0.00588001,0,0,0.026932912,0.003782943,0.002220423,0.005345464,0.000945736,0,0,0.004769798
6/19/2005,4.621262471,0.296788889,0.090904089,0.025198579,0.068973585,0.297050828,0.000903021,0.03435779,0.014061323,0.002408055,0.008643199,0.001333031,0,0.05396624,0.004214097,0.003182073,0.012126279,0,0,0,0.002408055
6/20/2005,5.518025707,0.703808761,0.121116716,0.045440935,0.067252583,0.450375079,0.00084232,0.025757252,0.026377908,0.002482627,0.001462976,0,0,0.055460107,0.000576324,0.000753655,0.004167266,0,0.000930985,0.006561228,0.006649893
6/21/2005,16.49886657,0.749258681,0.303285335,0.0576234,0.077630961,2.167038374,0.002561944,0.034484575,0.024236801,0.003822583,0.002033289,0.000121997,0,0.06234063,0.000975979,0.003456591,0.010410438,0,0.001911291,0.010166443,0.007157176
6/22/2005,6.773276598,1.078861111,0.061832879,0.062368764,0.081990397,0.525332138,0.001813764,0.029020231,0.036234067,0.004822965,0.002225984,0.00107177,4.12219E-05,0.077950649,0.001360323,0.001648877,0.0090276,0,0,0.006966504,0.004616855
6/23/2005,5.076126588,0.591878472,0.062967929,0.052323739,0.094125635,0.456354358,0.000856429,0.025570526,0.029771106,0.003751975,0.001386599,0.000163129,0.001019558,0.05513772,0.000774864,0.003221805,0.000978776,0,0,0.015578853,0.006932997
6/24/2005,16.50534641,0.796560764,0.329391046,0.081332706,0.070733383,2.210514378,0.002307917,0.050603218,0.025173391,0.002863527,0.002564352,0.000470131,0,0.060817888,0.002949005,0.000470131,0.004915008,0.001025741,0,0.003504615,0.004402138
6/25/2005,30.59482759,0.975204861,0.564342482,0.08689242,0.076941907,4.573133657,0.00318591,0.113427122,0.038798273,0.004451545,0.003491408,0.000567354,0,0.073755997,0.001789347,0.004320618,0.009470445,0,0.003229553,0.005106184,0.010474224
6/26/2005,34.09737419,1.226942708,0.531000583,0.085033083,0.067515538,4.630106113,0.004865985,0.119176076,0.043672213,0.005149834,0.005960831,0.000324399,0.000364949,0.074571216,0.002676292,0.00332509,0.010259118,0,0.001297596,0.022910678,0.007907225
6/27/2005,16.20633145,1.403964236,0.383935092,0.136201596,0.179777814,2.497692645,0.003109625,0.066463062,0.04361768,0.006550944,0.005804634,0.000456078,0.00273647,0.10087625,0.002860855,0.000456078,0.008209411,0,0,0,0.002197469
6/28/2005,20.05443474,0.641140625,0.41624287,0.080904236,0.0657808,3.507120777,0.001885306,0.041722651,0.022500722,0.003196824,0.005369025,0.000532804,0,0.059428137,0.003688643,0.001639397,0.006311678,0,0.001065608,0.012869266,0.003319779
6/29/2005,10.85640579,0.878680556,0.198320558,0.034572795,0.046785075,1.632575525,0.000731017,0.026918619,0.016125371,0.002236051,0.002021046,0.000516012,0,0.040807938,0.001204028,0.003268075,0.005031116,0,0.000516012,0.008901205,0.000989023
6/30/2005,13.28645447,0.910727431,0.327176533,0.043203685,0.093233641,2.168111551,0.000440405,0.035981051,0.037742669,0.003258994,0.007663039,0,0.000792728,0.073063113,0.005769299,0.001233133,0.022592753,0,0.001629497,0.015326078,0.001365254
7/1/2005,10.96620619,1.430972917,0.21341398,0.054580129,0.052998684,1.700337261,0,0.100442035,0.032967046,0.005312033,0.003690038,0.000162199,0.002635742,0.066055743,0.001743645,0.002270793,0.004947084,0,0,0.023964975,0.004419936
7/2/2005,4.839886367,0.390208333,0.111557189,0.052395573,0.031602369,0.42840601,0.000990153,,0.011386755,0.005404583,0.002186587,0,0,0.024588789,0.001526485,0.009860269,0.007838708,0.002516638,0.000783871,0.0022691,0.0022691
7/3/2005,7.130584843,0.475631597,0.084580316,0.081103852,0.036196122,0.532757831,0.000817991,,0.01337416,0.012924265,0.002167677,0.000327197,8.17991E-05,0.044089739,0.002004079,0.018977402,0.012106273,0,0.001676882,0.037627607,0.017914013
7/4/2005,8.613135439,0.530044444,0.184218475,0.133887432,0.050159557,0.659962579,0.009345969,,0.007545369,0.023064822,0.004887341,0.000128614,0.000471586,0.049345,0.001800599,0.028080778,0.012990039,0,0,0.087543432,0.012947168
7/5/2005,16.25220837,0.814515625,0.288629528,0.056395328,0.051284502,2.594405394,0.002070766,0.107767948,0.017094834,0.004097473,0.003612826,0,0,0.047363264,0.002247001,0.003260355,0.006212298,0,0,0.014759715,0.001453942
7/6/2005,7.16465563,0.866020139,0.169985066,0.030980103,0.025140921,0.998135116,0.003000691,0.020356036,0.020720985,0.000892097,0.00304124,0.000405499,0,0.034224093,0.002351893,0,0.010421317,0,0.000770448,0,0.004054987
7/7/2005,6.860096612,0.5002625,0.149035922,0.037165962,0.047625349,0.937334662,0.002067072,0.021621578,0.022572431,0.002108414,0.003389999,8.26829E-05,0,0.059821076,0.001074878,0.00570512,0.037455352,0,0,0.003968779,0.001446951
7/8/2005,4.994176722,0.775990972,0.126863658,0.019087139,0.024887326,0.837160282,0.00020568,0.011723782,0.012711047,0.000987266,0.002714981,8.22722E-05,0,0.037187013,0.001028402,0.004771785,0.012546503,0,0,0,0.005100873
7/9/2005,3.604686392,0.234607292,0.016539939,0.024530663,0.029943734,0.268849191,8.59218E-05,0.019762005,0.007732959,0.000773296,0.001074022,0.000171844,0,0.017742844,0.000386648,0.001976201,0.001288826,0,0,0,0.000558491
7/10/2005,9.257327239,0.412890972,0.100216431,0.047900805,0.080261441,0.513840986,0.001412743,0.04507532,0.023840032,0.002648892,0.000882964,8.82964E-05,0,0.041587611,0.001412743,0.002913782,0.002693041,0,0,0.007107861,0.00543023
7/11/2005,16.02201146,0.954407986,0.201282424,0.055028907,0.083258287,0.972953562,0.001838382,0.085832022,0.036767644,0.003145676,0.003431647,0.000326824,0,0.058052024,0.002696294,0.006127941,0.010744323,0,4.08529E-05,0.010540058,0.007435235
7/12/2005,11.04577015,0.924727431,0.084666151,0.038984463,0.035925237,0.98622837,0.001736318,0.0370001,0.021042515,0.001322909,0.00367934,0.000537432,0,0.043366598,0.000744136,0.003389953,0.004010067,0,0.000868159,0.006573202,0.006159793
7/13/2005,8.58508774,0.698436806,0.13915219,0.049124508,0.061171612,0.764095702,0.000569795,0.034228427,0.017378761,0.003337373,0.002808278,0.000610495,0,0.045909234,0.000651195,0.002279182,0.003093175,0,0.001098891,0.010907513,0.003255974
7/14/2005,19.276448,0.787432292,0.341215103,0.156566041,0.220402712,3.054571918,0.000809677,0.053012562,0.031747877,0.006818336,0.00268472,0,0,0.084504752,0.003366553,0.001875042,0.008608149,0.00055399,0.003196095,0.010909338,0.005412054
7/15/2005,15.70270943,0.957102431,0.204278038,0.088340046,0.102227758,1.520105466,0.001641678,0.084169296,0.033499113,0.005235623,0.003105878,0,0,0.094374324,0.001952266,0.006123017,0.012512252,0,0,0.002041006,0.016727372
7/16/2005,14.38253297,0.965309028,0.284781756,0.09249426,0.144033148,2.237460875,0.000932647,0.038846778,0.021369783,0.004419936,0.003527839,0,0,0.057499719,0.001338146,0.005595882,0.007136778,0.002149143,0,0.01605775,0.001500345
7/17/2005,13.71924421,0.39710625,0.217087018,0.090616404,0.096292972,2.551909858,0.002212192,0.034226371,0.015777522,0.004132208,0.003046982,0.000542613,0,0.048125616,0.001711319,0.002295671,0.001794797,0,0,0.02395846,0.002462629
7/18/2005,27.67896133,0.792503472,0.464008759,0.078346599,0.043972542,4.806215199,0.001353632,0.026293283,0.019196968,0.002871341,0.005619625,0.000697326,0,0.054637524,0.004512108,0.004758223,0.00783466,0,0.000697326,0.01858168,0.008244852
7/19/2005,29.05752646,0.978555556,0.418521395,0.082717894,0.101234243,4.697095818,0.001687237,0.040061072,0.03499936,0.006316325,0.001643975,0.000821987,0,0.074887382,0.002206387,0.004369512,0.007657462,0.001254612,0.00017305,0.015098611,0.004931925
7/20/2005,11.69890637,0.914076736,0.07157044,0.061743527,0.090640933,1.081229669,0.000448717,0.032756377,0.032621762,0.005025636,0.001346152,0.001391024,0.00076282,0.069640955,0.001166665,0.009467939,0.010544861,0,0.000852563,0.009333324,0.00614743
7/21/2005,10.95005766,0.970487847,0.076711577,0.047511423,0.071450656,0.785100782,0.042128155,0.025692873,0.027528078,0.006321262,0.002895546,0.000611735,0,0.066883034,0.001386599,0.004159798,0.00558718,0,0.002120682,0.002324593,0.008972114
7/22/2005,13.01279312,1.108564236,0.154388605,0.04301768,0.071256279,1.59627261,0.000703766,0.030613809,0.030921706,0.00312296,0.001143619,0.00057181,0,0.061095662,0.000923693,0.000923693,0.008445189,0,0,0.005102301,0.007697438
7/23/2005,5.788543049,0.317530556,0.096246317,0.02075821,0.025896784,0.355010249,0.001672076,0.024714097,0.018392834,0.002773199,0.001141905,0,0,0.022185592,0.000244694,0.001957552,0.00436371,0,0.000489388,0.006769868,0.006362045
7/24/2005,,0.345579167,,,,,,,,,,,,,,,,,,,
7/25/2005,,1.043383333,,,,,,,,,,,,,,,,,,,
7/26/2005,24.02462021,1.259967361,0.377807576,0.075651236,0.075406542,3.297782168,0.002691634,0.03715271,0.03523594,0.00575031,0.002732417,0.00122347,0.001182688,0.055708673,0.001835205,0.00436371,0.00872742,0,0.000978776,0,0.004893881
7/27/2005,19.07081939,1.09435625,0.371623686,0.085784901,0.091897543,3.030955629,0.00207913,0.033058166,0.033848235,0.002494956,0.002619704,0.000873235,0,0.060918507,0.001871217,0.002494956,0.009189754,0,0,0.013680675,0.005613651
7/28/2005,4.998385257,0.479314236,0.121572148,0.067943375,0.080708246,0.231031943,0.000897211,0.020962122,0.044575095,0.003344152,0.001875988,8.15647E-05,0,0.077200965,0.001549729,0.002813981,0.005342486,0,0,0.002079899,0.004567622
7/29/2005,14.19912712,0.941770833,0.206470244,0.062963969,0.054797993,1.641704905,0.002449793,0.03274986,0.02729155,0.004985543,0.002148941,0.000128936,0,0.077018043,0.001332343,0.001590216,0.006446823,0,0.001289365,0.005974056,0.003094475
7/30/2005,8.773188428,0.892190972,0.134868068,0.046499905,0.058010236,0.834567821,0,0.037695189,0.026964442,0.003668632,0.003852063,0.001284021,0,0.051911136,0.002109463,0.001788458,0.004952653,0,0.0017426,0,0.0034852
7/31/2005,15.68315454,0.738611111,0.280948399,0.053814102,0.032967198,2.302976934,0.001575638,0.027513066,0.015433173,0.001939247,0.004403707,0,0,0.051592049,0.003918895,0.004040098,0.006504557,0,0.001414034,0.005252127,0.013695931
8/1/2005,16.96917349,1.055090278,0.222060247,0.064508188,0.07349087,2.392944615,0.000752038,0.026989825,0.023814551,0.008732002,0.002548575,0.00016712,0.000626699,0.067056763,0.003425953,0.005765628,0.008690222,0,0,0.002047216,0.002506795
8/2/2005,14.08150224,0.936774306,0.167606699,0.060500939,0.069114908,1.886987327,0.000568847,0.029823834,0.032830597,0.002966131,0.001584645,0.000406319,0,0.060907259,0.000568847,8.12639E-05,0.008613969,0,0,0,0.004185088
8/3/2005,14.8499456,1.561017708,0.216595069,0.062522727,0.101764356,1.523826536,0.001745018,0.047243177,0.050179915,0.004256142,0.006682143,0.001149158,0.003106984,0.11057457,0.003234668,0.004894563,0.011491584,0,0,0.015960533,0.003575159
8/4/2005,20.09268272,1.702163194,0.294713707,0.072302117,0.081798652,2.985352591,0.001284555,0.035325273,0.046198117,0.003716035,0.007982594,0.000137631,0.000825786,0.082119791,0.004174805,0.003073758,0.006560408,0,0,0.034637118,0.00743207
8/5/2005,18.23000255,1.184598958,0.326215448,0.060810126,0.074673362,2.642889028,0.001553991,0.038727094,0.032020396,0.004661973,0.003312455,0.000776996,0,0.064858681,0.002208303,0.002739932,0.00826069,0,0.00044984,0.017502847,0.003189771
8/6/2005,6.978273432,0.539656597,0.107879081,0.023052143,0.037320554,0.401618644,0.00090724,0.04556819,0.026103769,0.002474291,0.002762958,0.000494858,0,0.05418697,0.002845434,0.001938195,0.006721823,0,0.000247429,0,0.002762958
8/7/2005,9.988442471,0.776979167,0.090551654,0.048915889,0.054314632,1.046456462,0.000531694,0.04691181,0.020654284,0.002413075,0.002535773,0.001063389,0.000286297,0.038977293,0.001063389,0.004089957,0.004580752,0,0,0.002167677,0.00666663
8/8/2005,26.1099333,1.085885972,0.509270092,0.10122246,0.075873587,4.361173994,0.001946586,0.039277775,0.03066954,0.003763399,0.003806657,0.00051909,0,0.066054143,0.002768478,0.002638705,0.009689671,0,0.001600526,0.000994922,0.006488619
8/9/2005,16.15309825,1.053942708,0.362653937,0.072312807,0.099702585,2.717037607,0.00099513,0.02720023,0.036440726,0.004928265,0.003269714,0.000189549,0,0.061982406,0.003222327,0.002227197,0.009619594,0,0,0,0.007392397
8/10/2005,8.23035476,0.712359375,0.233867893,0.040750635,0.05908842,1.171825253,0.000815013,0.032356004,0.022820355,0.002485789,0.003260051,0.000855763,4.07506E-05,0.050653039,0.002200534,0.001426272,0.006886857,0,0,0,0.007864873
8/11/2005,23.25810767,1.163118056,0.425172896,0.066862534,0.078737254,3.652903806,0.002689396,0.049484895,0.057801337,0.004840914,0.008564693,0.000537879,0.000703381,0.103024573,0.007033806,0.004551286,0.01125409,0.000165501,0.000537879,0.000786131,0.007613061
8/12/2005,29.79991959,2.052015278,0.456149057,0.062712244,0.046126506,4.507194968,0.002227935,0.038658798,0.031768702,0.004373354,0.005198515,0.000371322,0,0.070798822,0.001320258,0.004620902,0.010273256,0.001361516,0,0.001279,0.006931353
8/13/2005,37.97603627,0.989647569,0.476344304,0.120854522,0.175129735,5.343707659,0.002915256,0.060577311,0.047244301,0.006945169,0.003172485,0.000385843,0.003000999,0.106492598,0.003729813,0.002572285,0.008960126,0.000857428,0,0,0.006687941
8/14/2005,19.03564682,0.978973958,0.385197647,0.072827801,0.095397595,2.687121627,0.007263281,0.041727308,0.029735581,0.003607267,0.009505637,0.000974937,0,0.061079809,0.004874685,0.00604461,0.010773055,0.003461027,0,0.000194987,0.007165788
8/15/2005,9.008376577,0.780442708,0.245502786,0.040563811,0.059357698,0.853226139,0.001630706,0.032858726,0.032002605,0.003383715,0.00884658,0.000285374,0,0.06000998,0.004117533,0.00330218,0.010110377,0,0,0,0.006522824
8/16/2005,7.364808832,1.201784722,0.136745467,0.036203414,0.045471488,0.71852399,0.00442716,0.021060043,0.023583938,0.001986016,0.002234268,0.000786131,0,0.059663227,0.001572263,0.002606646,0.00442716,0,0,0.016177754,0.004716788
8/17/2005,7.324278743,0.864369792,0.146664809,0.05026752,0.06644981,0.641228378,0.014625513,0.026956828,0.033839422,0.003441297,0.001720649,0.000245807,0,0.056740436,0.000409678,0.001761616,0.004793235,0,0,0.010487763,0.004670332
8/18/2005,4.767436653,0.648013194,0.076599397,0.051265631,0.087322458,0.28512235,0.003118659,0.019523661,0.023454026,0.004058529,0.001965183,4.27214E-05,0,0.074292443,0.000768984,0.005895548,0.005382891,0,0,0.008287944,0.005254727
8/19/2005,5.974028551,0.721253472,0.188492267,0.05465994,0.078514965,0.419294333,0.003146234,0.017656475,0.028456979,0.003334069,0.00436716,0.00108005,0,0.064427352,0.00145572,0.002254018,0.004601954,0,0,0.004132367,0.008311692
8/20/2005,9.198089518,0.778270833,0.388236134,0.053841483,0.046643642,1.278491236,0.001219973,0.046602976,0.036965188,0.002358615,0.016510304,0.000528655,0,0.044651019,0.005571211,0.001911291,0.006181197,0,0.000691318,0.014192355,0.004879893
8/21/2005,,0.665536458,,,,,,,,,,,,,,,,,,,
8/22/2005,,0.718922569,,,,,,,,,,,,,,,,,,,
